adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
,,cereals and tubers,1,52,Rice - Retail,Rice,,,6/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,7/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,8/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,9/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,10/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,11/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,12/15/2016,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,1/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,2/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,3/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,4/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,5/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,6/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,7/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,8/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,9/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,10/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,11/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,12/15/2017,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,1/15/2018,,1,Rice - Retail (KG),,,296,,1,,,KG,,
,,cereals and tubers,1,52,Rice - Retail,Rice,,,2/15/2018,,1,Rice - Retail (KG),,,296,,1,,,KG,,
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,3/15/2018,,0,Rice - Retail (KG),1390,Rumbek,296,15,1,1390_52_15_5,5,KG,1521072000,2018
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,4/15/2018,,0,Rice - Retail (KG),2241,Mingkaman,275,15,1,2241_52_15_5,5,KG,1523750400,2018
,,cereals and tubers,1,52,Rice - Retail,Rice,,,5/15/2018,,1,Rice - Retail (KG),,,287.295082,,1,,,KG,,
2751,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,6/15/2018,,0,Rice - Retail (KG),1386,Bor,300,15,1,1386_52_15_5,5,KG,1529020800,2018
2766,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,7/15/2018,,0,Rice - Retail (KG),1391,Jau,288,15,1,1391_52_15_5,5,KG,1531612800,2018
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,8/15/2018,,0,Rice - Retail (KG),1390,Rumbek,300,15,1,1390_52_15_5,5,KG,1534291200,2018
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,9/15/2018,,0,Rice - Retail (KG),1390,Rumbek,300,15,1,1390_52_15_5,5,KG,1536969600,2018
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,10/15/2018,,0,Rice - Retail (KG),1390,Rumbek,220,15,1,1390_52_15_5,5,KG,1539561600,2018
,,cereals and tubers,1,52,Rice - Retail,Rice,,,11/15/2018,,1,Rice - Retail (KG),,,260.6557377,,1,,,KG,,
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,12/15/2018,,0,Rice - Retail (KG),1390,Rumbek,300,15,1,1390_52_15_5,5,KG,1544832000,2018
,,cereals and tubers,1,52,Rice - Retail,Rice,,,1/15/2019,,1,Rice - Retail (KG),,,300,,1,,,KG,,
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,3/15/2019,,0,Rice - Retail (KG),2241,Mingkaman,300,15,1,2241_52_15_5,5,KG,1552608000,2019
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,4/15/2019,,0,Rice - Retail (KG),2241,Mingkaman,300,15,1,2241_52_15_5,5,KG,1555286400,2019
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,7/15/2019,,0,Rice - Retail (KG),2241,Mingkaman,375,15,1,2241_52_15_5,5,KG,1563148800,2019
2768,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,8/15/2019,,0,Rice - Retail (KG),2239,Yambio,345,15,1,2239_52_15_5,5,KG,1565827200,2019
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,9/15/2019,,0,Rice - Retail (KG),2241,Mingkaman,387.5,15,1,2241_52_15_5,5,KG,1568505600,2019
2768,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,10/15/2019,,0,Rice - Retail (KG),2239,Yambio,360,15,1,2239_52_15_5,5,KG,1571097600,2019
,,cereals and tubers,1,52,Rice - Retail,Rice,,,11/15/2019,,1,Rice - Retail (KG),,,278.6885246,,1,,,KG,,
2768,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,12/15/2019,,0,Rice - Retail (KG),2239,Yambio,200,15,1,2239_52_15_5,5,KG,1576368000,2019
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,1/15/2020,,0,Rice - Retail (KG),1390,Rumbek,365,15,1,1390_52_15_5,5,KG,1579046400,2020
2746,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,2/15/2020,,0,Rice - Retail (KG),1390,Rumbek,365,15,1,1390_52_15_5,5,KG,1581724800,2020
2748,,cereals and tubers,1,52,Rice - Retail,Rice,South Sudan,SSP,3/15/2020,,0,Rice - Retail (KG),1388,Konyo Konyo,400,15,1,1388_52_15_5,5,KG,1584230400,2020
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2015,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2016,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2017,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2018,,1,Salt - Retail (Day),,,100,,1,,,Day,,
2747,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,12/15/2018,,0,Salt - Retail (Day),2057,Yida,100,15,1,2057_185_15_51,51,Day,1544832000,2018
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2019,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2020,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2020,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2020,,1,Salt - Retail (Day),,,100,,1,,,Day,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2015,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2016,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,12/15/2017,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,2/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,3/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,4/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,5/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,6/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,7/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,8/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,9/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,10/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
,,miscellaneous food,7,185,Salt - Retail,Salt,,,11/15/2018,,1,Salt - Retail (KG),,,200,,1,,,KG,,
2766,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,12/15/2018,,0,Salt - Retail (KG),1391,Jau,200,15,1,1391_185_15_5,5,KG,1544832000,2018
,,miscellaneous food,7,185,Salt - Retail,Salt,,,1/15/2019,,1,Salt - Retail (KG),,,200,,1,,,KG,,
2751,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,3/15/2019,,0,Salt - Retail (KG),1386,Bor,200,15,1,1386_185_15_5,5,KG,1552608000,2019
2751,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,4/15/2019,,0,Salt - Retail (KG),1386,Bor,200,15,1,1386_185_15_5,5,KG,1555286400,2019
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,7/15/2019,,0,Salt - Retail (KG),1390,Rumbek,200,15,1,1390_185_15_5,5,KG,1563148800,2019
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,8/15/2019,,0,Salt - Retail (KG),2241,Mingkaman,220,15,1,2241_185_15_5,5,KG,1565827200,2019
2754,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,9/15/2019,,0,Salt - Retail (KG),1384,Aweil (Town),200,15,1,1384_185_15_5,5,KG,1568505600,2019
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,10/15/2019,,0,Salt - Retail (KG),2241,Mingkaman,250,15,1,2241_185_15_5,5,KG,1571097600,2019
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,11/15/2019,,0,Salt - Retail (KG),2241,Mingkaman,200,15,1,2241_185_15_5,5,KG,1573776000,2019
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,12/15/2019,,0,Salt - Retail (KG),1390,Rumbek,150,15,1,1390_185_15_5,5,KG,1576368000,2019
2747,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,1/15/2020,,0,Salt - Retail (KG),1385,Bentiu,300,15,1,1385_185_15_5,5,KG,1579046400,2020
2746,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,2/15/2020,,0,Salt - Retail (KG),2241,Mingkaman,250,15,1,2241_185_15_5,5,KG,1581724800,2020
2747,,miscellaneous food,7,185,Salt - Retail,Salt,South Sudan,SSP,3/15/2020,,0,Salt - Retail (KG),1385,Bentiu,300,15,1,1385_185_15_5,5,KG,1584230400,2020
2766,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,1/15/2015,,0,Sesame - Retail (3.5 KG),1391,Jau,25.7,15,1,1391_156_15_47,47,3.5 KG,1421280000,2015
2766,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,2/15/2015,,0,Sesame - Retail (3.5 KG),1391,Jau,14,15,1,1391_156_15_47,47,3.5 KG,1423958400,2015
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,3/15/2015,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),20,15,1,1384_156_15_47,47,3.5 KG,1426377600,2015
2766,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,4/15/2015,,0,Sesame - Retail (3.5 KG),1391,Jau,40,15,1,1391_156_15_47,47,3.5 KG,1429056000,2015
2765,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,5/15/2015,,0,Sesame - Retail (3.5 KG),1387,Kuajok,38,15,1,1387_156_15_47,47,3.5 KG,1431648000,2015
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,6/15/2015,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),38,15,1,1384_156_15_47,47,3.5 KG,1434326400,2015
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,7/15/2015,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),30,15,1,1384_156_15_47,47,3.5 KG,1436918400,2015
2748,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,8/15/2015,,0,Sesame - Retail (3.5 KG),1388,Konyo Konyo,42.8,15,1,1388_156_15_47,47,3.5 KG,1439596800,2015
2748,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,9/15/2015,,0,Sesame - Retail (3.5 KG),1388,Konyo Konyo,37.5,15,1,1388_156_15_47,47,3.5 KG,1442275200,2015
2746,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,10/15/2015,,0,Sesame - Retail (3.5 KG),1390,Rumbek,30,15,1,1390_156_15_47,47,3.5 KG,1444867200,2015
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,11/15/2015,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),46.2,15,1,1384_156_15_47,47,3.5 KG,1447545600,2015
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,12/15/2015,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),50,15,1,1384_156_15_47,47,3.5 KG,1450137600,2015
2765,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,1/15/2016,,0,Sesame - Retail (3.5 KG),1387,Kuajok,77,15,1,1387_156_15_47,47,3.5 KG,1452816000,2016
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,2/15/2016,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),81,15,1,1384_156_15_47,47,3.5 KG,1455494400,2016
2750,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,3/15/2016,,0,Sesame - Retail (3.5 KG),1786,Torit,100,15,1,1786_156_15_47,47,3.5 KG,1458000000,2016
2765,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,4/15/2016,,0,Sesame - Retail (3.5 KG),1387,Kuajok,126,15,1,1387_156_15_47,47,3.5 KG,1460678400,2016
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,5/15/2016,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),113,15,1,1384_156_15_47,47,3.5 KG,1463270400,2016
,,pulses and nuts,5,156,Sesame - Retail,Sesame,,,6/15/2016,,1,Sesame - Retail (3.5 KG),,,152.1311475,,1,,,3.5 KG,,
2766,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,7/15/2016,,0,Sesame - Retail (3.5 KG),1391,Jau,190,15,1,1391_156_15_47,47,3.5 KG,1468540800,2016
2754,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,8/15/2016,,0,Sesame - Retail (3.5 KG),1384,Aweil (Town),322.5,15,1,1384_156_15_47,47,3.5 KG,1471219200,2016
,,pulses and nuts,5,156,Sesame - Retail,Sesame,,,9/15/2016,,1,Sesame - Retail (3.5 KG),,,232.8032787,,1,,,3.5 KG,,
2751,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,10/15/2016,,0,Sesame - Retail (3.5 KG),1386,Bor,146,15,1,1386_156_15_47,47,3.5 KG,1476489600,2016
2751,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,11/15/2016,,0,Sesame - Retail (3.5 KG),1386,Bor,136,15,1,1386_156_15_47,47,3.5 KG,1479168000,2016
2766,,pulses and nuts,5,156,Sesame - Retail,Sesame,South Sudan,SSP,12/15/2016,,0,Sesame - Retail (3.5 KG),1391,Jau,202.5,15,1,1391_156_15_47,47,3.5 KG,1481760000,2016
