admin0,admin2,Year,Month,NDVI,NDVI_lag1
South Sudan,rumbek north,2009,Mar,0.2506034133333330,0.2903729
South Sudan,rumbek north,2009,Apr,0.29351640000000000,0.2506034133333330
South Sudan,rumbek north,2009,May,0.42625460000000000,0.29351640000000000
South Sudan,rumbek north,2009,Jun,0.4977835,0.42625460000000000
South Sudan,rumbek north,2009,Jul,0.5601513333333330,0.4977835
South Sudan,rumbek north,2009,Aug,0.6411563666666670,0.5601513333333330
South Sudan,rumbek north,2009,Sep,0.6923573333333330,0.6411563666666670
South Sudan,rumbek north,2009,Oct,0.6791275333333330,0.6923573333333330
South Sudan,rumbek north,2009,Nov,0.5931045666666670,0.6791275333333330
South Sudan,rumbek north,2009,Dec,0.4125045666666670,0.5931045666666670
South Sudan,rumbek north,2010,Jan,0.2887550666666670,0.4125045666666670
South Sudan,rumbek north,2010,Feb,0.25560333333333300,0.2887550666666670
South Sudan,rumbek north,2010,Mar,0.24851025000000000,0.25560333333333300
South Sudan,rumbek north,2010,Apr,0.22274648666666700,0.24851025000000000
South Sudan,rumbek north,2010,May,0.32728162,0.22274648666666700
South Sudan,rumbek north,2010,Jun,0.47649996666666700,0.32728162
South Sudan,rumbek north,2010,Jul,0.5614033666666670,0.47649996666666700
South Sudan,rumbek north,2010,Aug,0.6700155000000000,0.5614033666666670
South Sudan,rumbek north,2010,Sep,0.6877114666666670,0.6700155000000000
South Sudan,rumbek north,2010,Oct,0.6787242000000000,0.6877114666666670
South Sudan,rumbek north,2010,Nov,0.6029613000000000,0.6787242000000000
South Sudan,rumbek north,2010,Dec,0.46945310000000000,0.6029613000000000
South Sudan,rumbek north,2011,Jan,0.3400286666666670,0.46945310000000000
South Sudan,rumbek north,2011,Feb,0.2580071533333330,0.3400286666666670
South Sudan,rumbek north,2011,Mar,0.22053333333333300,0.2580071533333330
South Sudan,rumbek north,2011,Apr,0.23122034666666700,0.22053333333333300
South Sudan,rumbek north,2011,May,0.2925410666666670,0.23122034666666700
South Sudan,rumbek north,2011,Jun,0.4369023666666670,0.2925410666666670
South Sudan,rumbek north,2011,Jul,0.5887613000000000,0.4369023666666670
South Sudan,rumbek north,2011,Aug,0.6827108000000000,0.5887613000000000
South Sudan,rumbek north,2011,Sep,0.6681524000000000,0.6827108000000000
South Sudan,rumbek north,2011,Oct,0.6737321666666670,0.6681524000000000
South Sudan,rumbek north,2011,Nov,0.6610674666666670,0.6737321666666670
South Sudan,rumbek north,2011,Dec,0.5285415333333330,0.6610674666666670
South Sudan,rumbek north,2012,Jan,0.3686038333333330,0.5285415333333330
South Sudan,rumbek north,2012,Feb,0.2420626,0.3686038333333330
South Sudan,rumbek north,2012,Mar,0.2199279033333330,0.2420626
South Sudan,rumbek north,2012,Apr,0.24886656666666700,0.2199279033333330
South Sudan,rumbek north,2012,May,0.3728411,0.24886656666666700
South Sudan,rumbek north,2012,Jun,0.6033631666666670,0.3728411
South Sudan,rumbek north,2012,Jul,0.7170023,0.6033631666666670
South Sudan,rumbek north,2012,Aug,0.7190066666666670,0.7170023
South Sudan,rumbek north,2012,Sep,0.6857214333333330,0.7190066666666670
South Sudan,rumbek north,2012,Oct,0.6650324,0.6857214333333330
South Sudan,rumbek north,2012,Nov,0.5950709,0.6650324
South Sudan,rumbek north,2012,Dec,0.4383519,0.5950709
South Sudan,rumbek north,2013,Jan,0.29154993333333300,0.4383519
South Sudan,rumbek north,2013,Feb,0.2555159866666670,0.29154993333333300
South Sudan,rumbek north,2013,Mar,0.24949498666666700,0.2555159866666670
South Sudan,rumbek north,2013,Apr,0.2393622,0.24949498666666700
South Sudan,rumbek north,2013,May,0.32873013333333300,0.2393622
South Sudan,rumbek north,2013,Jun,0.5126295,0.32873013333333300
South Sudan,rumbek north,2013,Jul,0.6640652333333330,0.5126295
South Sudan,rumbek north,2013,Aug,0.7200663666666670,0.6640652333333330
South Sudan,rumbek north,2013,Sep,0.6950431333333330,0.7200663666666670
South Sudan,rumbek north,2013,Oct,0.6822368333333330,0.6950431333333330
South Sudan,rumbek north,2013,Nov,0.6525120333333330,0.6822368333333330
South Sudan,rumbek north,2013,Dec,0.5410411333333330,0.6525120333333330
South Sudan,rumbek north,2014,Jan,0.39769670000000000,0.5410411333333330
South Sudan,rumbek north,2014,Feb,0.3035129666666670,0.39769670000000000
South Sudan,rumbek north,2014,Mar,0.2845536,0.3035129666666670
South Sudan,rumbek north,2014,Apr,0.3609416333333330,0.2845536
South Sudan,rumbek north,2014,May,0.6062981000000000,0.3609416333333330
South Sudan,rumbek north,2014,Jun,0.6732304,0.6062981000000000
South Sudan,rumbek north,2014,Jul,0.6838122000000000,0.6732304
South Sudan,rumbek north,2014,Aug,0.6945441333333330,0.6838122000000000
South Sudan,rumbek north,2014,Sep,0.6643474,0.6945441333333330
South Sudan,rumbek north,2014,Oct,0.6503617,0.6643474
South Sudan,rumbek north,2014,Nov,0.6310528,0.6503617
South Sudan,rumbek north,2014,Dec,0.5690451,0.6310528
South Sudan,rumbek north,2015,Jan,0.44255913333333300,0.5690451
South Sudan,rumbek north,2015,Feb,0.3299976666666670,0.44255913333333300
South Sudan,rumbek north,2015,Mar,0.3055890666666670,0.3299976666666670
South Sudan,rumbek north,2015,Apr,0.34384406666666700,0.3055890666666670
South Sudan,rumbek north,2015,May,0.4858685666666670,0.34384406666666700
South Sudan,rumbek north,2015,Jun,0.6409027666666670,0.4858685666666670
South Sudan,rumbek north,2015,Jul,0.6640392000000000,0.6409027666666670
South Sudan,rumbek north,2015,Aug,0.6979898333333330,0.6640392000000000
South Sudan,rumbek north,2015,Sep,0.6732044,0.6979898333333330
South Sudan,rumbek north,2015,Oct,0.6292580666666670,0.6732044
South Sudan,rumbek north,2015,Nov,0.5606176666666670,0.6292580666666670
South Sudan,rumbek north,2015,Dec,0.37231563333333300,0.5606176666666670
South Sudan,rumbek north,2016,Jan,0.2655750666666670,0.37231563333333300
South Sudan,rumbek north,2016,Feb,0.23114603333333300,0.2655750666666670
South Sudan,rumbek north,2016,Mar,0.21950671666666700,0.23114603333333300
South Sudan,rumbek north,2016,Apr,0.28023995000000000,0.21950671666666700
South Sudan,rumbek north,2016,May,0.45199820000000000,0.28023995000000000
South Sudan,rumbek north,2016,Jun,0.5999624,0.45199820000000000
South Sudan,rumbek north,2016,Jul,0.7153830666666670,0.5999624
South Sudan,rumbek north,2016,Aug,0.6954571333333330,0.7153830666666670
South Sudan,rumbek north,2016,Sep,0.6853941333333330,0.6954571333333330
South Sudan,rumbek north,2016,Oct,0.692274,0.6853941333333330
South Sudan,rumbek north,2016,Nov,0.642696,0.692274
South Sudan,rumbek north,2016,Dec,0.48500816666666700,0.642696
South Sudan,rumbek north,2017,Jan,0.34635683333333300,0.48500816666666700
South Sudan,rumbek north,2017,Feb,0.26955036666666700,0.34635683333333300
South Sudan,rumbek north,2017,Mar,0.25207311666666700,0.26955036666666700
South Sudan,rumbek north,2017,Apr,0.25677755333333300,0.25207311666666700
South Sudan,rumbek north,2017,May,0.38096983333333300,0.25677755333333300
South Sudan,rumbek north,2017,Jun,0.5482814000000000,0.38096983333333300
South Sudan,rumbek north,2017,Jul,0.6646600666666670,0.5482814000000000
South Sudan,rumbek north,2017,Aug,0.6788633666666670,0.6646600666666670
South Sudan,rumbek north,2017,Sep,0.6877866666666670,0.6788633666666670
South Sudan,rumbek north,2017,Oct,0.6938462333333330,0.6877866666666670
South Sudan,rumbek north,2017,Nov,0.6519939333333330,0.6938462333333330
South Sudan,rumbek north,2017,Dec,0.4939940666666670,0.6519939333333330
South Sudan,rumbek north,2018,Jan,0.3141336533333330,0.4939940666666670
South Sudan,rumbek north,2018,Feb,0.2634082466666670,0.3141336533333330
South Sudan,rumbek north,2018,Mar,0.2933565333333330,0.2634082466666670
South Sudan,rumbek north,2018,Apr,0.31222403333333300,0.2933565333333330
South Sudan,rumbek north,2018,May,0.34232010000000000,0.31222403333333300
South Sudan,rumbek north,2018,Jun,0.5286722,0.34232010000000000
South Sudan,rumbek north,2018,Jul,0.6666618000000000,0.5286722
South Sudan,rumbek north,2018,Aug,0.7004727666666670,0.6666618000000000
South Sudan,rumbek north,2018,Sep,0.7303381333333330,0.7004727666666670
South Sudan,rumbek north,2018,Oct,0.6742292333333340,0.7303381333333330
South Sudan,rumbek north,2018,Nov,0.5633011000000000,0.6742292333333340
South Sudan,rumbek north,2018,Dec,0.36041416666666700,0.5633011000000000
South Sudan,rumbek north,2019,Jan,0.2696714333333330,0.36041416666666700
South Sudan,rumbek north,2019,Feb,0.24134806666666700,0.2696714333333330
South Sudan,rumbek north,2019,Mar,0.23560843333333300,0.24134806666666700
South Sudan,rumbek north,2019,Apr,0.2423198333333330,0.23560843333333300
South Sudan,rumbek north,2019,May,0.3032285666666670,0.2423198333333330
South Sudan,rumbek north,2019,Jun,0.49402193333333300,0.3032285666666670
South Sudan,rumbek north,2019,Jul,0.6573026333333330,0.49402193333333300
South Sudan,rumbek north,2019,Aug,0.6958676333333340,0.6573026333333330
South Sudan,rumbek north,2019,Sep,0.6986483000000000,0.6958676333333340
South Sudan,rumbek centre,2002,Jan,0.6541606333333330,0.6986483000000000
South Sudan,rumbek centre,2002,Feb,0.6878966666666670,0.6541606333333330
South Sudan,rumbek centre,2002,Mar,0.7090609333333330,0.6878966666666670
South Sudan,rumbek centre,2002,Apr,0.6322629333333330,0.7090609333333330
South Sudan,rumbek centre,2002,May,0.5163686666666670,0.6322629333333330
South Sudan,rumbek centre,2002,Jun,0.3938691,0.5163686666666670
South Sudan,rumbek centre,2003,Jan,0.3141055,0.3938691
South Sudan,rumbek centre,2003,Feb,0.2694990333333330,0.3141055
South Sudan,rumbek centre,2003,Mar,0.25509450000000000,0.2694990333333330
South Sudan,rumbek centre,2003,Apr,0.27008158666666700,0.25509450000000000
South Sudan,rumbek centre,2003,May,0.37118673333333300,0.27008158666666700
South Sudan,rumbek centre,2003,Jun,0.5396428333333330,0.37118673333333300
South Sudan,rumbek centre,2003,Jul,0.6614035333333330,0.5396428333333330
South Sudan,rumbek centre,2003,Aug,0.7225257666666670,0.6614035333333330
South Sudan,rumbek centre,2003,Sep,0.6817555333333330,0.7225257666666670
South Sudan,rumbek centre,2003,Oct,0.6572923666666670,0.6817555333333330
South Sudan,rumbek centre,2003,Nov,0.6162829,0.6572923666666670
South Sudan,rumbek centre,2003,Dec,0.5046122666666670,0.6162829
South Sudan,rumbek centre,2004,Jan,0.3839775000000000,0.5046122666666670
South Sudan,rumbek centre,2004,Feb,0.3044748666666670,0.3839775000000000
South Sudan,rumbek centre,2004,Mar,0.27104708000000000,0.3044748666666670
South Sudan,rumbek centre,2004,Apr,0.31722410000000000,0.27104708000000000
South Sudan,rumbek centre,2004,May,0.44769700000000000,0.31722410000000000
South Sudan,rumbek centre,2004,Jun,0.6149126,0.44769700000000000
South Sudan,rumbek centre,2004,Jul,0.7013256333333330,0.6149126
South Sudan,rumbek centre,2004,Aug,0.7081270333333330,0.7013256333333330
South Sudan,rumbek centre,2004,Sep,0.7207304000000000,0.7081270333333330
South Sudan,rumbek centre,2004,Oct,0.6667615333333330,0.7207304000000000
South Sudan,rumbek centre,2004,Nov,0.5366935666666670,0.6667615333333330
South Sudan,rumbek centre,2004,Dec,0.36993783333333300,0.5366935666666670
South Sudan,rumbek centre,2005,Jan,0.27839786666666700,0.36993783333333300
South Sudan,rumbek centre,2005,Feb,0.24355530000000000,0.27839786666666700
South Sudan,rumbek centre,2005,Mar,0.24724830000000000,0.24355530000000000
South Sudan,rumbek centre,2005,Apr,0.2521560666666670,0.24724830000000000
South Sudan,rumbek centre,2005,May,0.3612842333333330,0.2521560666666670
South Sudan,rumbek centre,2005,Jun,0.5660514666666670,0.3612842333333330
South Sudan,rumbek centre,2005,Jul,0.7025094,0.5660514666666670
South Sudan,rumbek centre,2005,Aug,0.7436904000000000,0.7025094
South Sudan,rumbek centre,2005,Sep,0.7117977666666670,0.7436904000000000
South Sudan,rumbek centre,2005,Oct,0.7044517666666670,0.7117977666666670
South Sudan,rumbek centre,2005,Nov,0.5703789333333330,0.7044517666666670
South Sudan,rumbek centre,2005,Dec,0.4364862333333330,0.5703789333333330
South Sudan,rumbek centre,2006,Jan,0.32805626666666700,0.4364862333333330
South Sudan,rumbek centre,2006,Feb,0.2630773333333330,0.32805626666666700
South Sudan,rumbek centre,2006,Mar,0.2561019466666670,0.2630773333333330
South Sudan,rumbek centre,2006,Apr,0.2928026000000000,0.2561019466666670
South Sudan,rumbek centre,2006,May,0.46530983333333300,0.2928026000000000
South Sudan,rumbek centre,2006,Jun,0.6630239333333330,0.46530983333333300
South Sudan,rumbek centre,2006,Jul,0.7025788333333330,0.6630239333333330
South Sudan,rumbek centre,2006,Aug,0.6749934,0.7025788333333330
South Sudan,rumbek centre,2006,Sep,0.6768652333333330,0.6749934
South Sudan,rumbek centre,2006,Oct,0.6286640666666670,0.6768652333333330
South Sudan,rumbek centre,2006,Nov,0.5831476000000000,0.6286640666666670
South Sudan,rumbek centre,2006,Dec,0.5065492666666670,0.5831476000000000
South Sudan,rumbek centre,2007,Jan,0.41305403333333300,0.5065492666666670
South Sudan,rumbek centre,2007,Feb,0.32994476666666700,0.41305403333333300
South Sudan,rumbek centre,2007,Mar,0.3044452,0.32994476666666700
South Sudan,rumbek centre,2007,Apr,0.36764380000000000,0.3044452
South Sudan,rumbek centre,2007,May,0.4964585666666670,0.36764380000000000
South Sudan,rumbek centre,2007,Jun,0.6164479000000000,0.4964585666666670
South Sudan,rumbek centre,2007,Jul,0.7159251666666670,0.6164479000000000
South Sudan,rumbek centre,2007,Aug,0.7481545,0.7159251666666670
South Sudan,rumbek centre,2007,Sep,0.7050082333333330,0.7481545
South Sudan,rumbek centre,2007,Oct,0.6690133333333330,0.7050082333333330
South Sudan,rumbek centre,2007,Nov,0.5834678333333330,0.6690133333333330
South Sudan,rumbek centre,2007,Dec,0.4765971666666670,0.5834678333333330
South Sudan,rumbek centre,2008,Jan,0.3809219666666670,0.4765971666666670
South Sudan,rumbek centre,2008,Feb,0.29531383333333300,0.3809219666666670
South Sudan,rumbek centre,2008,Mar,0.27130306666666700,0.29531383333333300
South Sudan,rumbek centre,2008,Apr,0.37132006666666700,0.27130306666666700
South Sudan,rumbek centre,2008,May,0.5680774333333330,0.37132006666666700
South Sudan,rumbek centre,2008,Jun,0.6571063666666670,0.5680774333333330
South Sudan,rumbek centre,2008,Jul,0.6770001000000000,0.6571063666666670
South Sudan,rumbek centre,2008,Aug,0.7030090333333330,0.6770001000000000
South Sudan,rumbek centre,2008,Sep,0.6815470333333330,0.7030090333333330
South Sudan,rumbek centre,2008,Oct,0.6463189000000000,0.6815470333333330
South Sudan,rumbek centre,2008,Nov,0.5943018666666670,0.6463189000000000
South Sudan,rumbek centre,2008,Dec,0.48754973333333300,0.5943018666666670
South Sudan,rumbek centre,2009,Jan,0.39426506666666700,0.48754973333333300
South Sudan,rumbek centre,2009,Feb,0.32612143333333300,0.39426506666666700
South Sudan,rumbek centre,2009,Mar,0.2964794333333330,0.32612143333333300
South Sudan,rumbek centre,2009,Apr,0.3391868,0.2964794333333330
South Sudan,rumbek centre,2009,May,0.4865686333333330,0.3391868
South Sudan,rumbek centre,2009,Jun,0.546816,0.4865686333333330
South Sudan,rumbek centre,2009,Jul,0.5966360000000000,0.546816
South Sudan,rumbek centre,2009,Aug,0.6598110666666670,0.5966360000000000
South Sudan,rumbek centre,2009,Sep,0.7062645000000000,0.6598110666666670
South Sudan,rumbek centre,2009,Oct,0.6709763333333330,0.7062645000000000
South Sudan,rumbek centre,2009,Nov,0.5593452000000000,0.6709763333333330
South Sudan,rumbek centre,2009,Dec,0.40212216666666700,0.5593452000000000
South Sudan,rumbek centre,2010,Jan,0.3109396666666670,0.40212216666666700
South Sudan,rumbek centre,2010,Feb,0.2887488333333330,0.3109396666666670
South Sudan,rumbek centre,2010,Mar,0.2713409333333330,0.2887488333333330
South Sudan,rumbek centre,2010,Apr,0.2592205,0.2713409333333330
South Sudan,rumbek centre,2010,May,0.4498918000000000,0.2592205
South Sudan,rumbek centre,2010,Jun,0.5911944,0.4498918000000000
South Sudan,rumbek centre,2010,Jul,0.6576441000000000,0.5911944
South Sudan,rumbek centre,2010,Aug,0.6808019666666670,0.6576441000000000
South Sudan,rumbek centre,2010,Sep,0.7038142000000000,0.6808019666666670
South Sudan,rumbek centre,2010,Oct,0.6742173666666670,0.7038142000000000
South Sudan,rumbek centre,2010,Nov,0.5897744,0.6742173666666670
South Sudan,rumbek centre,2010,Dec,0.47507233333333300,0.5897744
South Sudan,rumbek centre,2011,Jan,0.36565333333333300,0.47507233333333300
South Sudan,rumbek centre,2011,Feb,0.28986836666666700,0.36565333333333300
South Sudan,rumbek centre,2011,Mar,0.2599346866666670,0.28986836666666700
South Sudan,rumbek centre,2011,Apr,0.29212643333333300,0.2599346866666670
South Sudan,rumbek centre,2011,May,0.36284860000000000,0.29212643333333300
South Sudan,rumbek centre,2011,Jun,0.5103655,0.36284860000000000
South Sudan,rumbek centre,2011,Jul,0.6331912333333330,0.5103655
South Sudan,rumbek centre,2011,Aug,0.6951941333333330,0.6331912333333330
South Sudan,rumbek centre,2011,Sep,0.7041065333333330,0.6951941333333330
South Sudan,rumbek centre,2011,Oct,0.6757437666666670,0.7041065333333330
South Sudan,rumbek centre,2011,Nov,0.6299829333333330,0.6757437666666670
South Sudan,rumbek centre,2011,Dec,0.49495076666666700,0.6299829333333330
South Sudan,rumbek centre,2012,Jan,0.3596906,0.49495076666666700
South Sudan,rumbek centre,2012,Feb,0.2669080533333330,0.3596906
South Sudan,rumbek centre,2012,Mar,0.25191113333333300,0.2669080533333330
South Sudan,rumbek centre,2012,Apr,0.2908647666666670,0.25191113333333300
South Sudan,rumbek centre,2012,May,0.4357879,0.2908647666666670
South Sudan,rumbek centre,2012,Jun,0.6618988666666670,0.4357879
South Sudan,rumbek centre,2012,Jul,0.7358295333333340,0.6618988666666670
South Sudan,rumbek centre,2012,Aug,0.7291337666666670,0.7358295333333340
South Sudan,rumbek centre,2012,Sep,0.6935771666666670,0.7291337666666670
South Sudan,rumbek centre,2012,Oct,0.6462738,0.6935771666666670
South Sudan,rumbek centre,2012,Nov,0.5601701666666670,0.6462738
South Sudan,rumbek centre,2012,Dec,0.4392907000000000,0.5601701666666670
South Sudan,rumbek centre,2013,Jan,0.3332809333333330,0.4392907000000000
South Sudan,rumbek centre,2013,Feb,0.28720596666666700,0.3332809333333330
South Sudan,rumbek centre,2013,Mar,0.2929330333333330,0.28720596666666700
South Sudan,rumbek centre,2013,Apr,0.28389533333333300,0.2929330333333330
South Sudan,rumbek centre,2013,May,0.3796736333333330,0.28389533333333300
South Sudan,rumbek centre,2013,Jun,0.5464414333333330,0.3796736333333330
South Sudan,rumbek centre,2013,Jul,0.6738435333333330,0.5464414333333330
South Sudan,rumbek centre,2013,Aug,0.7292847,0.6738435333333330
South Sudan,rumbek centre,2013,Sep,0.7154119,0.7292847
South Sudan,rumbek centre,2013,Oct,0.6878098,0.7154119
South Sudan,rumbek centre,2013,Nov,0.6091557666666670,0.6878098
South Sudan,rumbek centre,2013,Dec,0.5008295333333330,0.6091557666666670
South Sudan,rumbek centre,2014,Jan,0.3985455666666670,0.5008295333333330
South Sudan,rumbek centre,2014,Feb,0.3328879333333330,0.3985455666666670
South Sudan,rumbek centre,2014,Mar,0.3207738666666670,0.3328879333333330
South Sudan,rumbek centre,2014,Apr,0.43487946666666700,0.3207738666666670
South Sudan,rumbek centre,2014,May,0.6509552,0.43487946666666700
South Sudan,rumbek centre,2014,Jun,0.6980303333333340,0.6509552
South Sudan,rumbek centre,2014,Jul,0.7173643000000000,0.6980303333333340
South Sudan,rumbek centre,2014,Aug,0.7122474,0.7173643000000000
South Sudan,rumbek centre,2014,Sep,0.6734234000000000,0.7122474
South Sudan,rumbek centre,2014,Oct,0.6438552333333330,0.6734234000000000
South Sudan,rumbek centre,2014,Nov,0.6120223000000000,0.6438552333333330
South Sudan,rumbek centre,2014,Dec,0.5365722,0.6120223000000000
South Sudan,rumbek centre,2015,Jan,0.42830323333333300,0.5365722
South Sudan,rumbek centre,2015,Feb,0.3459748666666670,0.42830323333333300
South Sudan,rumbek centre,2015,Mar,0.33639853333333300,0.3459748666666670
South Sudan,rumbek centre,2015,Apr,0.3645582333333330,0.33639853333333300
South Sudan,rumbek centre,2015,May,0.5222801333333340,0.3645582333333330
South Sudan,rumbek centre,2015,Jun,0.6836572,0.5222801333333340
South Sudan,rumbek centre,2015,Jul,0.704487,0.6836572
South Sudan,rumbek centre,2015,Aug,0.72341,0.704487
South Sudan,rumbek centre,2015,Sep,0.6946133666666670,0.72341
South Sudan,rumbek centre,2015,Oct,0.6346703333333330,0.6946133666666670
South Sudan,rumbek centre,2015,Nov,0.5625389,0.6346703333333330
South Sudan,rumbek centre,2015,Dec,0.4113295000000000,0.5625389
South Sudan,rumbek centre,2016,Jan,0.30585836666666700,0.4113295000000000
South Sudan,rumbek centre,2016,Feb,0.26843266666666700,0.30585836666666700
South Sudan,rumbek centre,2016,Mar,0.2605146333333330,0.26843266666666700
South Sudan,rumbek centre,2016,Apr,0.3279695,0.2605146333333330
South Sudan,rumbek centre,2016,May,0.5097449,0.3279695
South Sudan,rumbek centre,2016,Jun,0.6536074,0.5097449
South Sudan,rumbek centre,2016,Jul,0.741209,0.6536074
South Sudan,rumbek centre,2016,Aug,0.7231430666666670,0.741209
South Sudan,rumbek centre,2016,Sep,0.7108746000000000,0.7231430666666670
South Sudan,rumbek centre,2016,Oct,0.6740056000000000,0.7108746000000000
South Sudan,rumbek centre,2016,Nov,0.6111847333333330,0.6740056000000000
South Sudan,rumbek centre,2016,Dec,0.48204066666666700,0.6111847333333330
South Sudan,rumbek centre,2017,Jan,0.3683753,0.48204066666666700
South Sudan,rumbek centre,2017,Feb,0.2984223666666670,0.3683753
South Sudan,rumbek centre,2017,Mar,0.28253296666666700,0.2984223666666670
South Sudan,rumbek centre,2017,Apr,0.31075820000000000,0.28253296666666700
South Sudan,rumbek centre,2017,May,0.4813014666666670,0.31075820000000000
South Sudan,rumbek centre,2017,Jun,0.6263955333333330,0.4813014666666670
South Sudan,rumbek centre,2017,Jul,0.6714273333333330,0.6263955333333330
South Sudan,rumbek centre,2017,Aug,0.6936716333333330,0.6714273333333330
South Sudan,rumbek centre,2017,Sep,0.7026599000000000,0.6936716333333330
South Sudan,rumbek centre,2017,Oct,0.6926954,0.7026599000000000
South Sudan,rumbek centre,2017,Nov,0.5989847000000000,0.6926954
South Sudan,rumbek centre,2017,Dec,0.45490366666666700,0.5989847000000000
South Sudan,rumbek centre,2018,Jan,0.3461656333333330,0.45490366666666700
South Sudan,rumbek centre,2018,Feb,0.30135990000000000,0.3461656333333330
South Sudan,rumbek centre,2018,Mar,0.3218068,0.30135990000000000
South Sudan,rumbek centre,2018,Apr,0.39178736666666700,0.3218068
South Sudan,rumbek centre,2018,May,0.43972720000000000,0.39178736666666700
South Sudan,rumbek centre,2018,Jun,0.5969023000000000,0.43972720000000000
South Sudan,rumbek centre,2018,Jul,0.696345,0.5969023000000000
South Sudan,rumbek centre,2018,Aug,0.7279855333333330,0.696345
South Sudan,rumbek centre,2018,Sep,0.715977,0.7279855333333330
South Sudan,rumbek centre,2018,Oct,0.6323618333333330,0.715977
South Sudan,rumbek centre,2018,Nov,0.5510688,0.6323618333333330
South Sudan,rumbek centre,2018,Dec,0.3999189666666670,0.5510688
South Sudan,rumbek centre,2019,Jan,0.3090995666666670,0.3999189666666670
South Sudan,rumbek centre,2019,Feb,0.2682300866666670,0.3090995666666670
South Sudan,rumbek centre,2019,Mar,0.26917473666666700,0.2682300866666670
South Sudan,rumbek centre,2019,Apr,0.2989641666666670,0.26917473666666700
South Sudan,rumbek centre,2019,May,0.37783533333333300,0.2989641666666670
South Sudan,rumbek centre,2019,Jun,0.5080296333333330,0.37783533333333300
South Sudan,rumbek centre,2019,Jul,0.6790063666666670,0.5080296333333330
South Sudan,rumbek centre,2019,Aug,0.7410751000000000,0.6790063666666670
South Sudan,rumbek centre,2019,Sep,0.7392991000000000,0.7410751000000000
South Sudan,yirol east,2002,Jan,0.6914708666666670,0.7392991000000000
South Sudan,yirol east,2002,Feb,0.7330127000000000,0.6914708666666670
South Sudan,yirol east,2002,Mar,0.7458803000000000,0.7330127000000000
South Sudan,yirol east,2002,Apr,0.6891161333333330,0.7458803000000000
South Sudan,yirol east,2002,May,0.5893998000000000,0.6891161333333330
South Sudan,yirol east,2002,Jun,0.4306924000000000,0.5893998000000000
South Sudan,yirol east,2003,Jan,0.3132237666666670,0.4306924000000000
South Sudan,yirol east,2003,Feb,0.2648065166666670,0.3132237666666670
South Sudan,yirol east,2003,Mar,0.25176213333333300,0.2648065166666670
South Sudan,yirol east,2003,Apr,0.2904244333333330,0.25176213333333300
South Sudan,yirol east,2003,May,0.4512788333333330,0.2904244333333330
South Sudan,yirol east,2003,Jun,0.6255768333333330,0.4512788333333330
South Sudan,yirol east,2003,Jul,0.7197225333333330,0.6255768333333330
South Sudan,yirol east,2003,Aug,0.7625278666666670,0.7197225333333330
South Sudan,yirol east,2003,Sep,0.7612778000000000,0.7625278666666670
South Sudan,yirol east,2003,Oct,0.6827732666666670,0.7612778000000000
South Sudan,yirol east,2003,Nov,0.5714778666666670,0.6827732666666670
South Sudan,yirol east,2003,Dec,0.4055883333333330,0.5714778666666670
South Sudan,yirol east,2004,Jan,0.28382030000000000,0.4055883333333330
South Sudan,yirol east,2004,Feb,0.26521978333333300,0.28382030000000000
South Sudan,yirol east,2004,Mar,0.24305858333333300,0.26521978333333300
South Sudan,yirol east,2004,Apr,0.26829033333333300,0.24305858333333300
South Sudan,yirol east,2004,May,0.41435293333333300,0.26829033333333300
South Sudan,yirol east,2004,Jun,0.6189199,0.41435293333333300
South Sudan,yirol east,2004,Jul,0.7297661666666670,0.6189199
South Sudan,yirol east,2004,Aug,0.7452370333333330,0.7297661666666670
South Sudan,yirol east,2004,Sep,0.7667365333333330,0.7452370333333330
South Sudan,yirol east,2004,Oct,0.6867030333333330,0.7667365333333330
South Sudan,yirol east,2004,Nov,0.5535474000000000,0.6867030333333330
South Sudan,yirol east,2004,Dec,0.38977370000000000,0.5535474000000000
South Sudan,yirol east,2005,Jan,0.27608163333333300,0.38977370000000000
South Sudan,yirol east,2005,Feb,0.2463702866666670,0.27608163333333300
South Sudan,yirol east,2005,Mar,0.2443537333333330,0.2463702866666670
South Sudan,yirol east,2005,Apr,0.2343719833333330,0.2443537333333330
South Sudan,yirol east,2005,May,0.3683401,0.2343719833333330
South Sudan,yirol east,2005,Jun,0.6086989666666670,0.3683401
South Sudan,yirol east,2005,Jul,0.7322086666666670,0.6086989666666670
South Sudan,yirol east,2005,Aug,0.7439374666666670,0.7322086666666670
South Sudan,yirol east,2005,Sep,0.7592586000000000,0.7439374666666670
South Sudan,yirol east,2005,Oct,0.7604875333333330,0.7592586000000000
South Sudan,yirol east,2005,Nov,0.5659021333333340,0.7604875333333330
South Sudan,yirol east,2005,Dec,0.3601006,0.5659021333333340
South Sudan,yirol east,2006,Jan,0.2705642466666670,0.3601006
South Sudan,yirol east,2006,Feb,0.24627316666666700,0.2705642466666670
South Sudan,yirol east,2006,Mar,0.23215695000000000,0.24627316666666700
South Sudan,yirol east,2006,Apr,0.2293919333333330,0.23215695000000000
South Sudan,yirol east,2006,May,0.3713199866666670,0.2293919333333330
South Sudan,yirol east,2006,Jun,0.6311570666666670,0.3713199866666670
South Sudan,yirol east,2006,Jul,0.7381044333333330,0.6311570666666670
South Sudan,yirol east,2006,Aug,0.7707698666666670,0.7381044333333330
South Sudan,yirol east,2006,Sep,0.7595372333333330,0.7707698666666670
