state,ea,weight,hh,index,raise,raised_q,soldkilled_q,given_q,given_reason,bought_q,lost_q,lost_reason,born_q,price,curr,price_usd,c_max_s,c_max_h
"Eastern Equatoria",19,330.943,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",19,330.943,10,"Goats","Yes",,0,0,,0,0,,0,,,,200,5000
"Eastern Equatoria",19,330.943,10,"Sheep","Yes",,0,0,,0,0,,0,,,,200,5000
"Eastern Equatoria",19,330.943,10,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",19,330.943,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",19,330.943,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",19,330.943,11,"Sheep","Yes",9,0,0,,0,3,"Don't know",4,280,"SSP",94.5946,200,5000
"Eastern Equatoria",19,330.943,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",19,330.943,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",19,330.943,11,"Goats","Yes",14,0,0,,0,0,,3,300,"SSP",101.3513,200,5000
"Eastern Equatoria",19,330.943,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",19,330.943,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",19,330.943,11,"Cattle","Yes",25,1,3,"Others in need",0,0,,6,1500,"SSP",506.7567,120,5000
"Eastern Equatoria",19,330.943,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",19,330.943,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",19,330.943,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",19,330.943,12,"Cattle","Yes",100,2,4,"Wedding",2,3,"Sickness",20,900,"SSP",304.054,120,5000
"Eastern Equatoria",19,330.943,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",19,330.943,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",19,330.943,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",19,330.943,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,1,"Donkey/Mules","Yes",6,0,0,,0,0,,2,750,"SSP",253.3784,10,500
"Eastern Equatoria",20,80.46201,1,"Sheep","Yes",87,3,2,"Relatives in need",4,3,"Theft",8,200,"SSP",67.56757,200,5000
"Eastern Equatoria",20,80.46201,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,1,"Goats","Yes",100,2,9,"Wedding",4,1,"Predators",13,200,"SSP",67.56757,200,5000
"Eastern Equatoria",20,80.46201,1,"Poultry","Yes",30,9,0,,2,1,"Predators",15,18,"SSP",6.081081,50,500
"Eastern Equatoria",20,80.46201,1,"Cattle","Yes",60,3,0,,0,1,"Sickness",7,800,"SSP",270.2703,120,5000
"Eastern Equatoria",20,80.46201,2,"Cattle","Yes",7,1,0,,0,,,2,1500,"SSP",506.7567,120,5000
"Eastern Equatoria",20,80.46201,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,2,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",20,80.46201,2,"Goats","Yes",10,0,0,,0,0,,6,150,"SSP",50.67567,200,5000
"Eastern Equatoria",20,80.46201,2,"Sheep","Yes",5,0,0,,0,2,"Sickness",3,200,"SSP",67.56757,200,5000
"Eastern Equatoria",20,80.46201,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,3,"Sheep","Yes",,,0,,0,0,,,,,,200,5000
"Eastern Equatoria",20,80.46201,3,"Goats","Yes",,,0,,0,0,,,,,,200,5000
"Eastern Equatoria",20,80.46201,3,"Cattle","Yes",,,0,,0,0,,,,,,120,5000
"Eastern Equatoria",20,80.46201,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,3,"Poultry","Yes",8,0,0,,0,0,,5,50,"SSP",16.89189,50,500
"Eastern Equatoria",20,80.46201,4,"Sheep","Yes",160,0,7,"Relatives in need",4,0,,26,100,"SSP",33.78378,200,5000
"Eastern Equatoria",20,80.46201,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",20,80.46201,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,4,"Goats","Yes",200,0,0,,0,8,"Sickness",18,80,"SSP",27.02703,200,5000
"Eastern Equatoria",20,80.46201,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,4,"Cattle","Yes",20,0,0,,2,12,"Lack of water",12,,"Don't know",,120,5000
"Eastern Equatoria",20,80.46201,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,5,"Cattle","Yes",150,1,10,"Wedding",0,2,"Sickness",13,800,"SSP",270.2703,120,5000
"Eastern Equatoria",20,80.46201,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,5,"Poultry","Yes",20,1,0,,3,4,"Predators",16,15,"SSP",5.067567,50,500
"Eastern Equatoria",20,80.46201,5,"Goats","Yes",54,3,1,"Other celebration",0,4,"Strayed (ran away)",4,155,"SSP",52.36486,200,5000
"Eastern Equatoria",20,80.46201,5,"Donkey/Mules","Yes",8,1,0,,0,0,,3,850,"SSP",287.1622,10,500
"Eastern Equatoria",20,80.46201,5,"Sheep","Yes",90,3,2,"Relatives in need",0,9,"Theft",10,180,"SSP",60.81081,200,5000
"Eastern Equatoria",20,80.46201,6,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",20,80.46201,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,6,"Sheep","Yes",5,0,0,,0,4,"Sickness",2,200,"SSP",67.56757,200,5000
"Eastern Equatoria",20,80.46201,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,6,"Cattle","Yes",8,1,0,,0,1,"Sickness",3,1500,"SSP",506.7567,120,5000
"Eastern Equatoria",20,80.46201,6,"Goats","Yes",6,0,0,,0,0,,2,150,"SSP",50.67567,200,5000
"Eastern Equatoria",20,80.46201,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,7,"Sheep","Yes",50,4,0,,0,3,"Predators",7,170,"SSP",57.43243,200,5000
"Eastern Equatoria",20,80.46201,7,"Donkey/Mules","Yes",8,0,1,"Relatives in need",0,2,"Theft",3,750,"SSP",253.3784,10,500
"Eastern Equatoria",20,80.46201,7,"Goats","Yes",130,1,0,,0,1,"Predators",15,155,"SSP",52.36486,200,5000
"Eastern Equatoria",20,80.46201,7,"Poultry","Yes",30,1,1,"Relatives in need",0,4,"Predators",13,17,"SSP",5.743243,50,500
"Eastern Equatoria",20,80.46201,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,7,"Cattle","Yes",200,3,9,"Wedding",0,4,"Theft",13,800,"SSP",270.2703,120,5000
"Eastern Equatoria",20,80.46201,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,8,"Goats","Yes",,,0,,0,0,,0,,,,200,5000
"Eastern Equatoria",20,80.46201,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,8,"Sheep","Yes",,0,0,,0,0,,,,,,200,5000
"Eastern Equatoria",20,80.46201,8,"Poultry","Yes",10,1,0,,0,2,"Sickness",6,30,"SSP",10.13513,50,500
"Eastern Equatoria",20,80.46201,8,"Cattle","Yes",,,0,,0,0,,,,,,120,5000
"Eastern Equatoria",20,80.46201,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,9,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",20,80.46201,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,9,"Cattle","Yes",,1500,0,,0,0,,,,,,120,5000
"Eastern Equatoria",20,80.46201,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,9,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",20,80.46201,9,"Goats","Yes",0,200,0,,0,0,,0,,,,200,5000
"Eastern Equatoria",20,80.46201,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",20,80.46201,10,"Goats","Yes",250,5,1,"Relatives in need",0,7,"Sickness",26,200,"SSP",67.56757,200,5000
"Eastern Equatoria",20,80.46201,10,"Cattle","Yes",150,2000,1,"Wedding",0,5,"Theft",21,,"Don't know",,120,5000
"Eastern Equatoria",20,80.46201,10,"Poultry","Yes",5,1,0,,0,5,"Predators",18,20,"SSP",6.756757,50,500
"Eastern Equatoria",20,80.46201,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",20,80.46201,11,"Goats","Yes",120,0,0,,0,8,"Sickness",20,80,"SSP",27.02703,200,5000
"Eastern Equatoria",20,80.46201,11,"Cattle","Yes",60,0,0,,0,4,"Lack of food",5,80,"SSP",27.02703,120,5000
"Eastern Equatoria",20,80.46201,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",20,80.46201,11,"Pigs","Don't know",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",20,80.46201,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,12,"Cattle","Yes",6,0,0,,0,2,"Sickness",1,1600,"SSP",540.5405,120,5000
"Eastern Equatoria",20,80.46201,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",20,80.46201,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",20,80.46201,12,"Poultry","Yes",3,1,0,,0,1,"Sickness",2,25,"SSP",8.445946,50,500
"Eastern Equatoria",20,80.46201,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",20,80.46201,12,"Goats","Yes",11,0,0,,0,0,,8,120,"SSP",40.54054,200,5000
"Eastern Equatoria",20,80.46201,12,"Sheep","Yes",10,0,0,,0,,,10,100,"SSP",33.78378,200,5000
"Eastern Equatoria",20,80.46201,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,1,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,2,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,2,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,2,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,2,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,3,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,5,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,5,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,6,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,6,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,6,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,7,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,7,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,7,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,7,"Sheep","Refused to respond",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,7,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,8,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,8,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,8,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,8,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,9,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,9,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,9,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,9,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,10,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,10,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,10,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,11,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",21,31.12909,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",21,31.12909,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",21,31.12909,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",21,31.12909,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",21,31.12909,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Eastern Equatoria",21,31.12909,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",21,31.12909,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",21,31.12909,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",22,347.7539,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Eastern Equatoria",22,347.7539,1,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Eastern Equatoria",22,347.7539,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Eastern Equatoria",22,347.7539,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Eastern Equatoria",22,347.7539,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Eastern Equatoria",22,347.7539,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Eastern Equatoria",22,347.7539,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Eastern Equatoria",22,347.7539,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
