state,ea,weight,hh,hhsize,index,own_pre,owntotal_pre,yearp,vintage,price_pre,curr_pre,conv2ssp,own_post,owntotal_post,price_post,curr_post,drate,drate_median,cons_d,cons_d_weekly,cons_d_daily,cons_d_daily_pc
"Central Equatoria",42,45.49694,5,4,"Motorcycle/motor",,0,2014,2,3500,,,"Yes",1,3800,,.12206381,.1220638,740.532,14.19226,2.027466,.5068665
"Central Equatoria",42,45.49694,5,4,"Mobile phone","Yes",2,2015,1,120,"SSP",9.91,"Yes",2,100.5,,.16666667,.2133638,66.86925,1.281546,.183078,.0457695
"Central Equatoria",42,45.49694,5,4,"Mosquito net","Yes",2,2015,1,170,"SSP",9.91,"Yes",2,35,,.11002269,.1100227,12.51606,.2398697,.0342671,.0085668
"Central Equatoria",42,45.49694,6,7,"Mosquito net","Yes",4,2013,3,25,"SSP",4.27,"Yes",6,30,,.11002269,.1100227,32.18415,.6168078,.0881154,.0125879
"Central Equatoria",42,45.49694,6,7,"Television","Yes",1,2013,3,500,,,"Yes",1,900,"SSP",.04448369,.0444837,88.53085,1.69669,.2423842,.0346263
"Central Equatoria",42,45.49694,6,7,"Motorcycle/motor",,0,2014,2,6500,"SSP",4.66,"Yes",1,3800,,.23920253,.1220638,740.532,14.19226,2.027466,.289638
"Central Equatoria",42,45.49694,6,7,"Hoe, spade or axe","Yes",5,2011,5,70,"SSP",3.55,"Yes",5,37.5,"SSP",.1217451,.1229538,36.76547,.7046086,.1006584,.0143798
"Central Equatoria",42,45.49694,6,7,"Radio or transistor","Yes",1,2012,4,80,"SSP",4.45,"Yes",1,50,"SSP",.11528388,.1715889,13.29409,.2547807,.0363972,.0051996
"Central Equatoria",42,45.49694,6,7,"Mobile phone","Yes",2,2015,1,110,"SSP",9.91,"Yes",3,80,"SSP",.27634555,.2133638,93.48387,1.791614,.2559449,.0365636
"Central Equatoria",42,45.49694,6,7,"Mattress or bed","Yes",5,2014,2,400,"SSP",4.66,"Yes",6,300,"SSP",.13828318,.0959599,208.7343,4.000384,.5714834,.0816405
"Central Equatoria",42,45.49694,7,9,"Mosquito net","Yes",1,2014,2,30,,,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0021757
"Central Equatoria",42,45.49694,7,9,"Mobile phone","Yes",1,2014,2,150,"SSP",4.66,"Yes",2,100,,.18756559,.2133638,66.53656,1.27517,.1821672,.0202408
"Central Equatoria",42,45.49694,7,9,"Hoe, spade or axe","Yes",1,2015,1,35,,,"Yes",2,30,,.14712154,.1229538,11.76495,.2254747,.0322107,.003579
"Central Equatoria",42,45.49694,7,9,"Radio or transistor",,0,2014,2,40,"SSP",4.66,"Yes",1,50,,.17158885,.1715889,13.29409,.2547807,.0363972,.0040441
"Central Equatoria",42,45.49694,7,9,"Mattress or bed","Yes",1,2014,2,180,"SSP",4.66,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0195379
"Central Equatoria",42,45.49694,7,9,"DVD or CD player","Yes",1,2013,3,300,"SSP",4.27,"Yes",1,275,,.03342012,.1562392,66.82188,1.280638,.1829484,.0203276
"Central Equatoria",42,45.49694,7,9,"Motorcycle/motor","Yes",1,2013,3,3650,,,"Yes",1,3000,,.06794101,.1220638,584.6305,11.20442,1.600631,.1778479
"Central Equatoria",42,45.49694,8,8,"Computer or laptop","Yes",1,2012,4,3.411785,"UGX",4.45,"Yes",1,5000,"SSP",.02960368,.0296037,408.0581,7.820416,1.117202,.1396503
"Central Equatoria",42,45.49694,8,8,"Mobile phone","Yes",2,2015,1,130,"SSP",9.91,"Yes",2,100,"SSP",.23459625,.2133638,66.7029,1.278358,.1826226,.0228278
"Central Equatoria",42,45.49694,8,8,"Mattress or bed","Yes",5,2015,1,650,"SSP",9.91,"Yes",6,1000,"SSP",.0959599,.0959599,361.2709,6.923741,.9891059,.1236382
"Central Equatoria",42,45.49694,8,8,"Radio or transistor","Yes",1,2013,3,100,"SSP",4.27,"Yes",1,50,"SSP",.21024823,.1715889,13.29409,.2547807,.0363972,.0045497
"Central Equatoria",42,45.49694,8,8,"Plough","Yes",2,,2,750,,,"Yes",2,1200,,.21336377,.2133638,798.4387,15.30204,2.186006,.2732508
"Central Equatoria",42,45.49694,8,8,"Hoe, spade or axe","Yes",4,2015,1,35,"SSP",9.91,"Yes",6,30,"SSP",.14712154,.1229538,35.29485,.6764242,.096632,.012079
"Central Equatoria",42,45.49694,8,8,"Motorcycle/motor","Yes",1,2015,1,5800,"SSP",9.91,"Yes",2,8000,"SSP",.12206381,.1220638,2387.241,45.75137,6.53591,.8169888
"Central Equatoria",42,45.49694,8,8,"Mosquito net","Yes",5,2014,2,25,"SSP",4.66,"Yes",6,20,"SSP",.1100227,.1100227,21.4561,.4112052,.0587436,.0073429
"Central Equatoria",42,45.49694,9,2,"Motorcycle/motor","Yes",1,2008,8,2000,"USD",,"Yes",1,2500,"SSP",.12206381,.1220638,487.1921,9.337014,1.333859,.6669296
"Central Equatoria",42,45.49694,9,2,"Hoe, spade or axe","Yes",2,2015,1,35,"SSP",9.91,"Yes",3,30,"SSP",.14712154,.1229538,17.64742,.3382121,.048316,.024158
"Central Equatoria",42,45.49694,9,2,"Radio or transistor",,0,2015,1,120,"SSP",9.91,"Yes",1,100,"SSP",.1708126,.1715889,26.58818,.5095613,.0727945,.0363972
"Central Equatoria",42,45.49694,9,2,"Mattress or bed","Yes",2,2012,4,.2668932,"UGX",4.45,"Yes",2,250,"SSP",.0959599,.0959599,72.25419,1.384748,.1978212,.0989106
"Central Equatoria",42,45.49694,9,2,"Mobile phone","Yes",4,2015,1,120,"SSP",9.91,"Yes",5,100,"SSP",.1708126,.2133638,167.0068,3.200677,.4572396,.2286198
"Central Equatoria",42,45.49694,9,2,"Mosquito net","Yes",2,2015,1,40,"SSP",9.91,"Yes",3,30,"SSP",.25373134,.1100227,17.88008,.342671,.048953,.0244765
"Central Equatoria",42,45.49694,10,2,"Mobile phone","Yes",2,2013,3,300,"SSP",4.27,"Yes",2,100,"SSP",.31008828,.2133638,69.86339,1.338929,.1912755,.0956378
"Central Equatoria",42,45.49694,10,2,"Mattress or bed","Yes",1,2015,1,300,,,"Yes",1,250,,.1708126,.0959599,40.14122,.7693046,.1099007,.0549503
"Central Equatoria",42,45.49694,11,3,"Hoe, spade or axe","Yes",2,2015,1,50,"SSP",9.91,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0107369
"Central Equatoria",42,45.49694,11,3,"Mosquito net","Yes",1,2015,1,140,"SSP",9.91,"Yes",1,35,"SSP",.11002269,.1100227,6.258029,.1199349,.0171336,.0057112
"Central Equatoria",42,45.49694,11,3,"Mattress or bed","Yes",1,2009,7,350,"SSP",2.32,"Yes",1,350,"SSP",.00497512,.0959599,56.1977,1.077026,.1538609,.051287
"Central Equatoria",42,45.49694,11,3,"Radio or transistor","Yes",1,2014,2,70,"SSP",4.66,"Yes",1,50,,.15905049,.1715889,13.29409,.2547807,.0363972,.0121324
"Central Equatoria",42,45.49694,12,5,"Mobile phone","Yes",1,2014,2,150,"SSP",4.66,"Yes",2,75,"SSP",.29641116,.2133638,58.21949,1.115774,.1593963,.0318793
"Central Equatoria",42,45.49694,12,5,"Mosquito net","Yes",2,2014,2,30,,,"Yes",3,20,,.18756559,.1100227,10.72805,.2056026,.0293718,.0058744
"Central Equatoria",42,45.49694,12,5,"Mattress or bed","Yes",2,2010,6,400,"SSP",2.31,"Yes",2,200,,.11353361,.0959599,64.22594,1.230887,.175841,.0351682
"Central Equatoria",42,45.49694,12,5,"Hoe, spade or axe","Yes",1,2015,1,30,"SSP",9.91,"Yes",2,15,"SSP",.12295382,.1229538,8.823712,.1691061,.024158,.0048316
"Central Equatoria",43,74.13425,1,6,"Mobile phone","Yes",1,2015,1,150,"SSP",9.91,"Yes",1,120,"SSP",.2039801,.2133638,39.92194,.7651021,.1093003,.0182167
"Central Equatoria",43,74.13425,1,6,"Motorcycle/motor","Yes",1,2013,3,5000,"SSP",4.27,"Yes",1,3000,,.16076352,.1220638,584.6305,11.20442,1.600631,.2667718
"Central Equatoria",43,74.13425,2,3,"Radio or transistor",,0,2014,2,80,"SSP",4.66,"Yes",1,50,"SSP",.21336377,.1715889,13.29409,.2547807,.0363972,.0121324
"Central Equatoria",43,74.13425,2,3,"Hoe, spade or axe","Yes",2,2011,5,8,"SSP",3.55,"Yes",2,37.5,,.12295382,.1229538,14.70619,.2818434,.0402633,.0134211
"Central Equatoria",43,74.13425,2,3,"Mobile phone",,,2013,3,150,,,"Yes",1,110,,.10270672,.2133638,36.59511,.7013436,.1001919,.0333973
"Central Equatoria",43,74.13425,2,3,"Mattress or bed",,,,3,200,,,"Yes",2,200,,.00497512,.0959599,64.22594,1.230887,.175841,.0586137
"Central Equatoria",43,74.13425,2,3,"Mosquito net",,0,2014,2,25,"SSP",4.66,"Yes",2,20,,.1100227,.1100227,7.152034,.1370684,.0195812,.0065271
"Central Equatoria",43,74.13425,3,5,"Mosquito net","Yes",7,2014,2,30,"SSP",4.66,"Yes",7,20,,.18756559,.1100227,25.03212,.4797394,.0685342,.0137068
"Central Equatoria",43,74.13425,3,5,"Mattress or bed","Yes",3,2013,3,350,"SSP",4.27,"Yes",3,200,,.17430196,.0959599,96.33892,1.846331,.2637616,.0527523
"Central Equatoria",43,74.13425,3,5,"Mobile phone","Yes",3,2012,4,150,,,"Yes",3,158,,.21336377,.2133638,157.6917,3.022153,.4317362,.0863472
"Central Equatoria",43,74.13425,3,5,"Hoe, spade or axe","Yes",2,2015,1,35,"SSP",9.91,"Yes",2,30,,.14712154,.1229538,11.76495,.2254747,.0322107,.0064421
"Central Equatoria",43,74.13425,4,3,"Motorcycle/motor",,0,2014,2,1500,"SSP",4.66,"Yes",1,1000,"SSP",.18756559,.1220638,194.8768,3.734806,.5335437,.1778479
"Central Equatoria",43,74.13425,4,3,"Mosquito net","Yes",3,2013,3,25,"SSP",4.27,"Yes",3,30,,.11002269,.1100227,16.09208,.3084039,.0440577,.0146859
"Central Equatoria",43,74.13425,4,3,"Computer or laptop","Yes",1,2007,9,3000,"SSP",2.1,"Yes",1,2350,,.03161015,.0296037,191.7873,3.675596,.5250851,.1750284
"Central Equatoria",43,74.13425,4,3,"Mattress or bed","Yes",2,2002,14,200,"SSP",262.51,"Yes",2,175,"SSP",.01442051,.0959599,56.1977,1.077026,.1538609,.051287
"Central Equatoria",43,74.13425,4,3,"Radio or transistor","Yes",3,2014,2,140,"SSP",4.66,"Yes",1,100,"SSP",.15905049,.1715889,26.58818,.5095613,.0727945,.0242648
"Central Equatoria",43,74.13425,4,3,"Mobile phone","Yes",2,2014,2,150,"SSP",4.66,"Yes",1,50,"SSP",.42552212,.2133638,16.63414,.3187926,.0455418,.0151806
"Central Equatoria",43,74.13425,5,10,"Mosquito net","Yes",5,2015,1,15,"SSP",9.91,"Yes",6,10,"SSP",.33665008,.1100227,33.07816,.6339414,.0905631,.0090563
"Central Equatoria",43,74.13425,5,10,"Mattress or bed","Yes",5,2015,1,320,"SSP",9.91,"Yes",6,250,"SSP",.22263682,.0959599,240.8473,4.615828,.659404,.0659404
"Central Equatoria",43,74.13425,5,10,"Mobile phone",,0,2015,1,100,"SSP",9.91,"Yes",7,70,"SSP",.30348259,.2133638,223.8955,4.290948,.6129926,.0612993
"Central Equatoria",43,74.13425,6,7,"Mattress or bed","Yes",2,2014,2,250,"SSP",4.66,"Yes",3,200,,.1100227,.0959599,96.33892,1.846331,.2637616,.0376802
"Central Equatoria",43,74.13425,6,7,"Mobile phone","Yes",2,2014,2,300,"SSP",4.66,"Yes",2,150,"SSP",.29641116,.2133638,83.1707,1.593963,.227709,.0325299
"Central Equatoria",43,74.13425,6,7,"Electric ironer","Yes",1,2013,3,60,"SSP",4.27,"Yes",1,110,,.06814551,.0681455,13.87196,.2658555,.0379794,.0054256
"Central Equatoria",43,74.13425,6,7,"Hoe, spade or axe","Yes",1,2012,4,30,"SSP",4.45,"Yes",1,25,,.04931065,.1229538,4.902062,.0939478,.0134211,.0019173
"Central Equatoria",43,74.13425,6,7,"Mosquito net","Yes",2,2014,2,70,"SSP",4.66,"Yes",2,20,"SSP",.46813683,.1100227,7.152034,.1370684,.0195812,.0027973
"Central Equatoria",43,74.13425,7,7,"Hoe, spade or axe","Yes",4,2013,3,25,,,"Yes",4,20,,.07630073,.1229538,15.6866,.300633,.0429476,.0061354
"Central Equatoria",43,74.13425,7,7,"Mosquito net","Yes",3,2014,2,30,,,"Yes",3,20,,.18756559,.1100227,10.72805,.2056026,.0293718,.004196
"Central Equatoria",43,74.13425,7,7,"Bicycle","Yes",3,2009,7,350,"SSP",2.32,"Yes",2,200,"SSP",.08142586,.0406045,37.5798,.7202151,.1028879,.0146983
"Central Equatoria",43,74.13425,7,7,"Mobile phone","Yes",3,2015,1,70,"SSP",9.91,"Yes",3,50,"SSP",.28926795,.2133638,83.50339,1.600339,.2286198,.03266
"Central Equatoria",43,74.13425,7,7,"Radio or transistor","Yes",1,2014,2,50,"SSP",4.66,"Yes",1,50,"SSP",.00497512,.1715889,13.29409,.2547807,.0363972,.0051996
"Central Equatoria",43,74.13425,7,7,"Motorcycle/motor","Yes",1,2013,3,4000,"SSP",4.27,"Yes",1,3000,"SSP",.0959599,.1220638,584.6305,11.20442,1.600631,.2286616
"Central Equatoria",43,74.13425,7,7,"DVD or CD player","Yes",1,2012,4,300,"SSP",4.45,"Yes",1,200,"SSP",.10089353,.1562392,48.59773,.9313734,.1330533,.0190076
"Central Equatoria",43,74.13425,7,7,"Mattress or bed","Yes",2,2015,1,200,"SSP",9.91,"Yes",4,150,"SSP",.25373134,.0959599,144.5084,2.769497,.3956424,.0565203
"Central Equatoria",43,74.13425,8,6,"Mattress or bed","Yes",2,,3,100,"SSP",,"Yes",2,75,"SSP",.0959599,.0959599,44.15534,.8462351,.1208907,.0201485
"Central Equatoria",43,74.13425,8,6,"Hoe, spade or axe","Yes",3,2013,3,25,"SSP",4.27,"Yes",2,15,"SSP",.16076352,.1229538,6.862887,.1315269,.0187896,.0031316
"Central Equatoria",43,74.13425,9,4,"Mattress or bed","Yes",2,2012,4,400,"SSP",4.45,"Yes",2,200,"SSP",.16328715,.0959599,64.22594,1.230887,.175841,.0439603
"Central Equatoria",43,74.13425,9,4,"Mosquito net","Yes",2,2014,2,30,,,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0048953
"Central Equatoria",43,74.13425,9,4,"Mobile phone","Yes",1,2014,2,100,"SSP",4.66,"Yes",1,80,"SSP",.1100227,.2133638,26.61462,.5100681,.0728669,.0182167
"Central Equatoria",43,74.13425,9,4,"Hoe, spade or axe",,0,2014,2,70,"SSP",4.66,"Yes",3,60,"SSP",.07878597,.1229538,23.5299,.4509495,.0644214,.0161053
"Central Equatoria",43,74.13425,10,6,"Mobile phone","Yes",4,2015,1,110,"SSP",9.91,"Yes",3,100,"SSP",.09543193,.2133638,100.1375,1.919131,.2741616,.0456936
"Central Equatoria",43,74.13425,10,6,"Radio or transistor","Yes",1,2013,3,100,"SSP",4.27,"Yes",1,50,"SSP",.21024823,.1715889,13.29409,.2547807,.0363972,.0060662
"Central Equatoria",43,74.13425,10,6,"Mattress or bed","Yes",5,,3,250,"SSP",,"Yes",3,150,"SSP",.16076352,.0959599,88.31068,1.69247,.2417815,.0402969
"Central Equatoria",43,74.13425,10,6,"Hoe, spade or axe","Yes",1,,2,15,"SSP",,"Yes",1,10,"SSP",.18756559,.1229538,1.960825,.0375791,.0053684,.0008947
"Central Equatoria",43,74.13425,11,2,"Mosquito net","Yes",1,2014,2,35,"SSP",4.66,"Yes",2,20,,.24783189,.1100227,7.152034,.1370684,.0195812,.0097906
"Central Equatoria",43,74.13425,11,2,"Hoe, spade or axe","Yes",1,2015,1,35,"SSP",9.91,"Yes",2,30,,.14712154,.1229538,11.76495,.2254747,.0322107,.0161053
"Central Equatoria",43,74.13425,11,2,"Mattress or bed","Yes",2,2012,4,150,"SSP",4.45,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0879205
"Central Equatoria",43,74.13425,11,2,"Radio or transistor","Yes",1,2011,5,220,"SSP",3.55,"Yes",1,150,"SSP",.07834655,.1715889,39.88227,.764342,.1091917,.0545959
"Central Equatoria",43,74.13425,12,4,"Computer or laptop","Yes",1,2014,2,3000,"SSP",4.66,"Yes",2,2000,"SSP",.18756559,.0296037,391.7358,7.507599,1.072514,.2681285
"Central Equatoria",43,74.13425,12,4,"Hoe, spade or axe","Yes",1,2012,4,25,"SSP",4.45,"Yes",1,25,"SSP",.00497512,.1229538,4.902062,.0939478,.0134211,.0033553
"Central Equatoria",43,74.13425,12,4,"Radio or transistor","Yes",1,2013,3,350,"SSP",4.27,"Yes",1,75,,.40456868,.1715889,19.94114,.382171,.0545959,.013649
"Central Equatoria",43,74.13425,12,4,"Mosquito net","Yes",2,2015,1,90,"SSP",9.91,"Yes",3,35,,.11002269,.1100227,18.77409,.3598046,.0514007,.0128502
"Central Equatoria",43,74.13425,12,4,"Cars","Yes",1,2013,3,4250,"SSP",4.27,"Yes",1,3500,"USD",.06733221,.0452039,347.1713,6.653523,.9505033,.2376258
"Central Equatoria",43,74.13425,12,4,"Mattress or bed","Yes",3,2015,1,340,"SSP",9.91,"Yes",4,250,,.26836406,.0959599,160.5649,3.077219,.4396026,.1099007
"Central Equatoria",43,74.13425,12,4,"Electric ironer","Yes",1,2014,2,55,"SSP",4.66,"Yes",1,110,,.06814551,.0681455,13.87196,.2658555,.0379794,.0094948
"Central Equatoria",43,74.13425,12,4,"DVD or CD player","Yes",1,2013,3,400,"SSP",4.27,"Yes",1,275,,.1218039,.1562392,66.82188,1.280638,.1829484,.0457371
"Central Equatoria",43,74.13425,12,4,"Mobile phone","Yes",3,2015,1,280,"SSP",9.91,"Yes",4,100.5,,.21336377,.2133638,133.7385,2.563092,.366156,.091539
"Central Equatoria",44,64.24231,1,11,"Hoe, spade or axe","Yes",4,2013,3,25,,,"Yes",4,20,,.07630073,.1229538,15.6866,.300633,.0429476,.0039043
"Central Equatoria",44,64.24231,1,11,"Motorcycle/motor","Yes",1,2013,3,5000,"SSP",4.27,"Yes",1,3000,,.16076352,.1220638,584.6305,11.20442,1.600631,.1455119
"Central Equatoria",44,64.24231,1,11,"Mobile phone","Yes",4,2015,1,130,"SSP",9.91,"Yes",5,100,"SSP",.23459625,.2133638,167.0068,3.200677,.4572396,.0415672
"Central Equatoria",44,64.24231,1,11,"Mosquito net","Yes",4,2014,2,30,"SSP",4.66,"Yes",6,20,,.18756559,.1100227,21.4561,.4112052,.0587436,.0053403
"Central Equatoria",44,64.24231,1,11,"Mattress or bed","Yes",5,2014,2,200,"SSP",4.66,"Yes",6,250,"SSP",.0959599,.0959599,200.7061,3.846523,.5495033,.0499548
"Central Equatoria",44,64.24231,1,11,"Radio or transistor","Yes",1,,2,65,,,"Yes",1,100,,.17158885,.1715889,26.58818,.5095613,.0727945,.0066177
"Central Equatoria",44,64.24231,1,11,"Computer or laptop",,0,2014,2,2600,,,"Yes",1,2800,,.02960368,.0296037,228.5126,4.379433,.6256333,.0568758
"Central Equatoria",44,64.24231,1,11,"Television","Yes",1,,4.5,600,,,"Yes",1,500,,.04448369,.0444837,49.1838,.9426054,.1346579,.0122416
"Central Equatoria",44,64.24231,1,11,"Bicycle",,0,2014,2,200,"SSP",4.66,"Yes",1,150,"SSP",.13828318,.0406045,14.09242,.2700807,.038583,.0035075
"Central Equatoria",44,64.24231,2,5,"Hoe, spade or axe","Yes",1,2014,2,25,"SSP",4.66,"Yes",1,20,"SSP",.1100227,.1229538,3.92165,.0751582,.0107369,.0021474
"Central Equatoria",44,64.24231,2,5,"Mattress or bed","Yes",3,2015,1,100,"SSP",9.91,"Yes",4,250,,.0959599,.0959599,160.5649,3.077219,.4396026,.0879205
"Central Equatoria",44,64.24231,2,5,"Mobile phone","Yes",1,2015,1,40,"SSP",9.91,"Yes",2,100.5,,.21336377,.2133638,66.86925,1.281546,.183078,.0366156
"Central Equatoria",44,64.24231,2,5,"Radio or transistor","Yes",1,2009,7,30,"SSP",2.32,"Yes",1,240,,.17158885,.1715889,63.81163,1.222947,.1747067,.0349413
"Central Equatoria",44,64.24231,2,5,"Mosquito net","Yes",1,2014,2,25,"SSP",4.66,"Yes",2,20,,.1100227,.1100227,7.152034,.1370684,.0195812,.0039162
"Central Equatoria",44,64.24231,3,11,"Mosquito net","Yes",4,2014,2,30,,,"Yes",6,20,,.18756559,.1100227,21.4561,.4112052,.0587436,.0053403
"Central Equatoria",44,64.24231,3,11,"Mattress or bed","Yes",5,2014,2,300,"SSP",4.66,"Yes",7,200,"SSP",.18756559,.0959599,224.7908,4.308106,.6154436,.0559494
"Central Equatoria",44,64.24231,3,11,"Radio or transistor","Yes",1,,2,25,"SSP",,"Yes",2,100,"SSP",.17158885,.1715889,45.19991,.8662542,.1237506,.0112501
"Central Equatoria",44,64.24231,3,11,"Mobile phone",,0,2015,1,100,"SSP",9.91,"Yes",2,80,"SSP",.2039801,.2133638,60.04925,1.150841,.1644059,.014946
"Central Equatoria",44,64.24231,3,11,"Bicycle","Yes",1,2011,5,200,"SSP",3.55,"Yes",1,700,,.04060447,.0406045,65.76465,1.260377,.1800538,.0163685
"Central Equatoria",44,64.24231,3,11,"Hoe, spade or axe","Yes",1,,2,20,"SSP",,"Yes",1,30,,.12295382,.1229538,5.882475,.1127374,.0161053,.0014641
"Central Equatoria",44,64.24231,4,11,"Cars","No",0,.z,4,23000,,,"Yes",1,19500,,.04520391,.0452039,1934.24,37.06963,5.295661,.4814237
"Central Equatoria",44,64.24231,4,11,"Mattress or bed","Yes",6,2014,2,250,,,"Yes",7,200,,.1100227,.0959599,224.7908,4.308106,.6154436,.0559494
"Central Equatoria",44,64.24231,4,11,"Mobile phone",,,,2,150,,,"Yes",4,90,,.22925705,.2133638,129.7463,2.486582,.355226,.0322933
"Central Equatoria",44,64.24231,5,11,"Mattress or bed","Yes",7,2014,2,350,"SSP",4.66,"Yes",7,200,,.24783189,.0959599,224.7908,4.308106,.6154436,.0559494
"Central Equatoria",44,64.24231,5,11,"Mobile phone","Yes",4,2014,2,159,,,"Yes",4,100,,.21089394,.2133638,133.0731,2.55034,.3643343,.0331213
"Central Equatoria",44,64.24231,5,11,"Hoe, spade or axe","Yes",3,2013,3,18,"SSP",4.27,"Yes",3,20,,.12295382,.1229538,11.76495,.2254747,.0322107,.0029282
"Central Equatoria",44,64.24231,5,11,"Mosquito net","Yes",7,2014,2,30,,,"Yes",7,20,,.18756559,.1100227,25.03212,.4797394,.0685342,.0062304
"Central Equatoria",44,64.24231,6,6,"Mosquito net","Yes",1,2015,1,30,"SSP",9.91,"Yes",2,35,,.11002269,.1100227,12.51606,.2398697,.0342671,.0057112
"Central Equatoria",44,64.24231,6,6,"Mobile phone","Yes",1,2014,2,100,"SSP",4.66,"Yes",2,50,"SSP",.29641116,.2133638,49.90242,.9563777,.1366254,.0227709
"Central Equatoria",44,64.24231,6,6,"Radio or transistor",,0,2015,1,250,"SSP",9.91,"Yes",1,100,,.17158885,.1715889,26.58818,.5095613,.0727945,.0121324
"Central Equatoria",44,64.24231,6,6,"Mattress or bed","Yes",2,2012,4,120,"SSP",4.45,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0293068
"Central Equatoria",44,64.24231,6,6,"Hoe, spade or axe","Yes",1,2014,2,35,"SSP",4.66,"Yes",2,20,,.24783189,.1229538,9.804125,.1878956,.0268422,.0044737
"Central Equatoria",44,64.24231,7,8,"Cars","Yes",1,,4,16000,,,"Yes",1,31000,,.04520391,.0452039,3074.946,58.93121,8.418743,1.052343
"Central Equatoria",44,64.24231,7,8,"Mobile phone","Yes",4,,2,150,,,"Yes",5,90,,.22925705,.2133638,163.0146,3.124167,.4463096,.0557887
"Central Equatoria",44,64.24231,7,8,"Mattress or bed","Yes",3,2014,2,250,,,"Yes",5,200,,.1100227,.0959599,160.5649,3.077219,.4396026,.0549503
"Central Equatoria",44,64.24231,7,8,"Radio or transistor",,0,2015,1,100,,,"Yes",1,100,,.00497512,.1715889,26.58818,.5095613,.0727945,.0090993
"Central Equatoria",44,64.24231,7,8,"Motorcycle/motor","Yes",1,2015,1,5900,,,"Yes",2,4250,,.28324479,.1220638,1656.453,31.74585,4.535121,.5668902
"Central Equatoria",44,64.24231,7,8,"Television","Yes",1,,4.5,600,,,"Yes",1,500,,.04448369,.0444837,49.1838,.9426054,.1346579,.0168322
"Central Equatoria",44,64.24231,8,3,"Bicycle","Yes",2,2010,6,310,"SSP",2.31,"Yes",2,300,,.01039807,.0406045,56.3697,1.080323,.1543318,.0514439
"Central Equatoria",44,64.24231,8,3,"Mobile phone","Yes",2,2014,2,200,"SSP",4.66,"Yes",2,100,"SSP",.29641116,.2133638,66.53656,1.27517,.1821672,.0607224
"Central Equatoria",44,64.24231,8,3,"Mattress or bed","Yes",1,2014,2,200,"SSP",4.66,"Yes",2,200,"SSP",.00497512,.0959599,64.22594,1.230887,.175841,.0586137
"Central Equatoria",44,64.24231,8,3,"Motorcycle/motor","Yes",1,2006,10,1700,,,"Yes",1,2800,,.12206381,.1220638,545.6552,10.45746,1.493922,.4979741
"Central Equatoria",44,64.24231,8,3,"Mosquito net","Yes",3,2014,2,30,,,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0065271
"Central Equatoria",44,64.24231,9,5,"Mosquito net","Yes",2,2014,2,30,,,"Yes",2,20,,.18756559,.1100227,7.152034,.1370684,.0195812,.0039162
"Central Equatoria",44,64.24231,9,5,"Radio or transistor","Yes",2,2015,1,100,,,"Yes",1,100,,.00497512,.1715889,26.58818,.5095613,.0727945,.0145589
"Central Equatoria",44,64.24231,9,5,"Mattress or bed","Yes",2,,3,150,,,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0351682
"Central Equatoria",44,64.24231,9,5,"Hoe, spade or axe","Yes",1,2003,13,5,"SSP",26.92,"Yes",1,25,,.12295382,.1229538,4.902062,.0939478,.0134211,.0026842
"Central Equatoria",44,64.24231,9,5,"Mobile phone","Yes",2,2013,3,150,,,"Yes",2,110,,.10270672,.2133638,73.19022,1.402687,.2003839,.0400768
"Central Equatoria",44,64.24231,10,13,"Computer or laptop","Yes",1,2013,3,2500,,,"Yes",1,1500,,.16076352,.0296037,122.4174,2.346125,.3351607,.0257816
"Central Equatoria",44,64.24231,10,13,"Mosquito net","Yes",5,2014,2,150,"SSP",4.66,"Yes",5,20,,.63666829,.1100227,17.88008,.342671,.048953,.0037656
"Central Equatoria",44,64.24231,10,13,"Hoe, spade or axe","Yes",7,2013,3,25,,,"Yes",7,20,,.07630073,.1229538,27.45155,.5261077,.0751582,.0057814
"Central Equatoria",44,64.24231,10,13,"Mattress or bed","Yes",5,,3,150,,,"Yes",5,200,,.0959599,.0959599,160.5649,3.077219,.4396026,.0338156
"Central Equatoria",44,64.24231,10,13,"Television","Yes",1,2009,7,500,"SSP",2.32,"Yes",1,550,"SSP",.04448369,.0444837,54.10218,1.036866,.1481237,.0113941
"Central Equatoria",44,64.24231,10,13,"Mobile phone","Yes",7,2015,1,150,"SSP",9.91,"Yes",8,150,"SSP",.00497512,.2133638,283.9448,5.441789,.7773985,.0597999
"Central Equatoria",44,64.24231,10,13,"Bicycle","Yes",1,2015,1,600,"SSP",9.91,"Yes",2,500,"SSP",.1708126,.0406045,79.85707,1.530457,.2186368,.0168182
"Central Equatoria",44,64.24231,10,13,"Radio or transistor","Yes",2,2015,1,50,"SSP",9.91,"Yes",3,50,"SSP",.00497512,.1715889,66.47045,1.273903,.1819862,.0139989
