data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6976906,728,SSD2010,2010,"20 May 2015",2015,1,Battles,"Government regains territory","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Leer,Haat,Adok,8.19,30.32,1,Xinhua,International,"Clashes between military and SPLA/M-IO. Military took control of Adok.",0,1583194183,SSD
6975389,728,SSD2012,2012,"20 May 2015",2015,1,Battles,"Government regains territory","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Panyijiar,Nyal,Nyal,7.7258,30.248,1,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Nyal. Military captured Nyal.",0,1583194174,SSD
5325003,728,SSD2013,2013,"20 May 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,1,AFP,International,"Clashes between military / Bul Nuer allied militia and SPLA/M-IO. Military overtakes control of Leer. At least one civilian abducted, unknown number of civilians killed and raped in Mirmir, Leer and Payak village. UPDATED fatality and added ally Bul Nuer militia.",20,1561469339,SSD
5325004,728,SSD2014,2014,"20 May 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Journalists (South Sudan)",7,37,"Eastern Africa","South Sudan",Jonglei,Akobo,Akobo,Akobo,7.779,33.0023,1,AP,International,"A Radio Tamazuj journalist and another man shot dead by unknown gunmen in Akobo.",2,1561469339,SSD
6305271,728,SSD2007,2007,"20 May 2015",2015,1,Battles,"Armed clash","Unidentified Ethnic Militia (South Sudan)",,4,"Military Forces of South Sudan (2011-)",,1,14,"Eastern Africa","South Sudan","Upper Nile",Melut,Renk,Melut,10.4495,32.2085,1,"Radio Tamazuj",Regional,"Reports that tribal militia targeted and killed a soldier and a civilian from the Shilluk tribe following clashes between military and SPLA/M-IO in Melut earlier in the day.",2,1572403773,SSD
6974400,728,SSD2004,2004,"19 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Melut,Renk,Melut,10.4495,32.2085,1,AP,International,"Clashes between military and Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO in Melut. Several soldiers and rebels killed (coded as 10). 4 civilians killed when mortar bombs exploded inside a UN compound. 8 injured.",14,1583194169,SSD
6975439,728,SSD2005,2005,"19 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Melut,Renk,Paloich,10.4568,32.5409,2,"Radio Tamazuj",Regional,"Clashes between military and Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO. Olonyi captures Tangrial Bil refinery site and Foluj oil field near Paloich. 2 civilians killed. Military denies reports that rebels took control of Foluj.",2,1583194174,SSD
6305000,728,SSD2006,2006,"19 May 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Dinka Ngok Ethnic Group (South Sudan)",7,37,"Eastern Africa","South Sudan",Jonglei,Akobo,Akobo,Bier,7.978,32.593,1,"Radio Tamazuj",Regional,"Unknown group killed 2 Ngok Dinka civilians in Bier.",2,1572403773,SSD
6973448,728,SSD2000,2000,"18 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Baliet,Sobat,Akoke,9.74,32.18,1,"Radio Tamazuj; Sudan Tribune",Regional,"Continued clashes between military and Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO in Akoke. Olonyi captured Akoke on May 17.",0,1583194166,SSD
6976032,728,SSD2001,2001,"18 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","Militia (Gabriel Tang); SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,1,"Sudan Tribune",Regional,"Continued clashes between military / Dinka militia vs. Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO / Gabriel Tang Militia in Malakal. Olonyis rebels captured Malakal on May 15.",0,1583194178,SSD
6975401,728,SSD2002,2002,"18 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Melut,Renk,Melut,10.4495,32.2085,2,"Radio Tamazuj",Regional,"Clashes between military and Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO near Tangrial, 25kms from Melut. A local chief Mabong Monyluak was killed.",1,1583194174,SSD
6305251,728,SSD2003,2003,"18 May 2015",2015,2,"Violence against civilians",Attack,"Unidentified Armed Group (Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Raja,Raja,Raja,8.4624,25.681,2,"Radio Tamazuj",Regional,"Unknown group from Sudan killed 4 fishermen in Kur, east of Raja.",4,1572403773,SSD
6973447,728,SSD1997,1997,"17 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Baliet,Sobat,Akoke,9.74,32.18,1,"Sudan Tribune; Radio Tamazuj",Regional,"Clashes between military and Olonyi (recently renamed Agwelek Forces) SPLA/M-IO in Akoke. Rebels capture Akoke.",0,1583194166,SSD
6268737,728,SSD1999,1999,"17 May 2015",2015,1,Battles,"Armed clash","Dinka Aguok Ethnic Militia (South Sudan)",,4,"Apuk Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan",Warrap,"Gogrial West",Kuajok,Kuajok,8.285,27.9762,3,"Gurtong Trust",Regional,"Clashes between Aguok and Apuk militias in Pan-Achier, Warrap state (capital Kuajok used). 25 killed, 13 wounded over two days (13 fatalities coded for May 16, 12 coded for May 17).",12,1572403720,SSD
6975677,728,SSD1995,1995,"17 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Fashoda,Kodok,Kodok,9.888,32.117,1,"Radio Tamazuj",Regional,"Clashes in Kodok between military and Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO.",0,1583194175,SSD
6976199,728,SSD1996,1996,"17 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Agwelek Forces","Militia (Gabriel Tang); SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,1,"Sudan Tribune",Regional,"Continued clashes between military / Dinka militia vs. Olonyi rebels (recently renamed Agwelek Forces) / SPLA/M-IO / Gabriel Tang Militia in Malakal. Olonyis rebels captured Malakal on May 15.",0,1583194180,SSD
6975980,728,SSD1998,1998,"17 May 2015",2015,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Uganda (1986-)",,8,"Agwelek Forces","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,28,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,1,"Sudan Tribune",Regional,"SPLA/M-IO under the command of Olonyi (recently renamed Agwelek Forces) shoot down an alleged Ugandan military helicopter in Malakal. Uganda military denies the helicopter was theirs.",0,1583194177,SSD
6268676,728,SSD1994,1994,"16 May 2015",2015,1,Battles,"Armed clash","Unidentified Communal Militia (South Sudan)",,4,"Unidentified Communal Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan",Warrap,Twic,Ajakkuac,Majak,9.19,28.64,1,"Gurtong Trust",Regional,"Clashes in Majak-koot, Tonj South County, between two communal militias fighting over land. At least 4 killed.",4,1572403720,SSD
6973446,728,SSD1990,1990,"16 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Olonyi Rebel Group","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Baliet,Sobat,Akoke,9.74,32.18,1,"Radio Tamazuj; Sudan Tribune",Regional,"Clashes between military and Olonyi / SPLA/M-IO in Akoke.",0,1583194166,SSD
6975881,728,SSD1991,1991,"16 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)","Dinka Ethnic Militia (South Sudan)",1,"Olonyi Rebel Group","Militia (Gabriel Tang); SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,1,"South Sudan Radio",National,"Continued clashes between military / Dinka militia vs. Olonyi rebels / SPLA/M-IO / Gabriel Tang Militia in Malakal. Olonyis rebels captured Malakal on May 15.",0,1583194176,SSD
6305433,728,SSD1993,1993,"16 May 2015",2015,1,Battles,"Armed clash","Shilluk Ethnic Militia (South Sudan)",,4,"Shilluk Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan","Upper Nile",Baliet,Oriny,Fashada,9.83,32.08,2,"Radio Tamazuj",Regional,"Clashes within Shilluk militia north of Fashoda County, when a group led by Yohanis Okiech opted to support the government against Olonyi rebels. At least 3 soldiers killed and several wounded.",3,1572403774,SSD
6268669,728,SSD1992,1992,"16 May 2015",2015,1,Battles,"Armed clash","Dinka Aguok Ethnic Militia (South Sudan)",,4,"Apuk Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan",Warrap,"Gogrial West",Kuajok,Kuajok,8.285,27.9762,3,"Gurtong Trust",Regional,"Clashes between Aguok and Apuk militias in Pan-Achier, Warrap state (capital Kuajok used). 25 killed, 13 wounded over two days (13 fatalities coded for May 16, 12 coded for May 17).",13,1572403720,SSD
6973444,728,SSD1984,1984,"15 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)","Dinka Ethnic Militia (South Sudan)",1,"Olonyi Rebel Group","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Panyikang,Panyidwai,"Doleib Hill",9.3596,31.6054,1,"AFP; Sudan Tribune",Regional-International,"Clashes between military / Dinka militia vs. Olonyi rebels / SPLA/M-IO at Doleib Hill. Several soliders killed in clashes at Doleib Hill and in Malakal (10 fatalties coded for each). Olonyi rebels retook control of the area.",10,1583194166,SSD
6973445,728,SSD1986,1986,"15 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)","Dinka Ethnic Militia (South Sudan)",1,"Olonyi Rebel Group","Militia (Gabriel Tang); SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,1,"AFP; Sudan Tribune",Regional-International,"Clashes between military / Dinka militia vs. Olonyi rebels / SPLA/M-IO / Gabriel Tang Militia in Malakal. Several soliders killed in clashes at Doleib Hill and in Malakal (10 fatalties coded for each).",10,1583194166,SSD
6976016,728,SSD1985,1985,"15 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)","Dinka Ethnic Militia (South Sudan)",1,"Olonyi Rebel Group","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Fashoda,Kodok,Kodok,9.888,32.117,1,"Sudan Tribune",Regional,"Clashes between military / Dinka militia vs. Olonyi rebels / SPLA/M-IO. Olonyi overtook Kodok.",0,1583194178,SSD
6233638,728,SSD1988,1988,"15 May 2015",2015,3,"Violence against civilians","Abduction/forced disappearance","Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)","Women (South Sudan)",7,47,"Eastern Africa","South Sudan",Jonglei,Duk,"Duk Padiet","Duk Fadiat",7.7508,31.4087,2,"HRW; Sudan Tribune",Other-Regional,"5 girls abducted in Duk county in May 2015 by suspected Murle militia.",0,1572403613,SSD
5876013,728,SSD1982,1982,"15 May 2015",2015,1,"Strategic developments","Change to group/activity","Agwelek Forces",,2,,,0,20,"Eastern Africa","South Sudan","Upper Nile",Malakal,Obwa,Malakal,9.541,31.652,3,UNMISS,National,"Change to armed group: In a press statement dated 15 May, a military official who claimed to be spokesperson for the Shilluk ethnic militia under the command of Major General Johnson Olony, said their militia group was now called Agwelek Forces.",0,1567462289,SSD
6976171,728,SSD1987,1987,"15 May 2015",2015,1,Battles,"Non-state actor overtakes territory","Military Forces of South Sudan (2011-)","Dinka Ethnic Militia (South Sudan)",1,"Olonyi Rebel Group","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",2,12,"Eastern Africa","South Sudan","Upper Nile",Panyikang,Kongam,Nagdiar,9.3703,31.8456,1,"Sudan Tribune",Regional,"Clashes between military / Dinka militia vs. Olonyi rebels / SPLA/M-IO. Olonyi overtook Nagdiar.",0,1583194179,SSD
6270669,728,SSD1983,1983,"15 May 2015",2015,3,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Police Forces of South Sudan (2011-) Prison Guards",,1,11,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Mundri,Mundri,5.35,30.3167,1,HRW,Other,"Soldiers opened fire on Mundri prison, killing one police officer and injuring another in May 2015.",1,1572403722,SSD
6305487,728,SSD1989,1989,"15 May 2015",2015,3,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)","Christian Group (South Sudan)",7,17,"Eastern Africa","South Sudan","Upper Nile",Baliet,Sobat,Balliet,9.3046,32.0746,2,"Radio Tamazuj",Regional,"Two pastors were killed between Bailiet and Ulang Counties in Upper Nile State by government troops in the context of clashes in the area in May 2015.",2,1572403774,SSD
6973442,728,SSD1978,1978,"14 May 2015",2015,1,Battles,"Government regains territory","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Mayendit,8.131,30.0148,1,"HRW; Radio Tamazuj",Other-Regional,"Military retakes control of Mayendit after clashes with SPLAM-IO. Unknown number of civilians killed and abducted.",0,1583194166,SSD
6973443,728,SSD1979,1979,"14 May 2015",2015,1,Battles,"Government regains territory","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Panyijiar,Nyal,Nyal,7.7258,30.248,2,"HRW; Radio Tamazuj; Sudan Tribune",Other-Regional,"Clashes between SPLA/M-IO and military in Taiyar port in Panyijiar County. Rebels claim that military used UN logos on its ferries. Government retook the port of Taiyar. At least 12 civilians killed, 10 injured. HRW reported the military ran over civilians with tanks.",0,1583194166,SSD
6233634,728,SSD1980,1980,"14 May 2015",2015,1,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Mayendit,8.131,30.0148,1,"Radio Tamazuj; HRW",Other-Regional,"Military retakes control of Mayendit after clashes with SPLAM-IO. Unknown number of civilians killed and abducted.",20,1572403613,SSD
6233635,728,SSD1981,1981,"14 May 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Panyijiar,Nyal,Nyal,7.7258,30.248,2,"Radio Tamazuj; Sudan Tribune; HRW",Other-Regional,"Clashes between SPLA/M-IO and military in Taiyar port in Panyijiar County. Rebels claim that military used UN logos on its ferries. Government retook the port of Taiyar. Government forces deliberately target civilians and run them over in tanks resulting in 12 civilian deaths. Incidences of rape by government troops are also reported.",12,1572403613,SSD
6053027,728,SSD5900,5900,"14 May 2015",2015,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aid Workers (South Sudan); UN: United Nations",7,37,"Eastern Africa","South Sudan",Unity,Mayom,Mankien,Mayom,9.22,29.17,2,"Aid Worker Security Database","Local partner-Other","""An UN contracted truck hit a landmine north of Bentiu, near Torabeith. The driver sustained injuries to the leg as a result of the blast.""",0,1571164539,SSD
6305207,728,SSD1977,1977,"14 May 2015",2015,1,Riots,"Violent demonstration","Rioters (South Sudan)",,5,"Police Forces of South Sudan (2011-)","Military Forces of South Sudan (2011-)",1,15,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,1,"Radio Tamazuj",Regional,"200 in Waus Jou Market rioted against high cost of living, throwing stones at shops. Police fired shots in the air to disperse the crowd. Military deployed to the area.",0,1572403773,SSD
6975569,728,SSD1975,1975,"13 May 2015",2015,1,Battles,"Armed clash","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan",Unity,Panyijiar,Nyal,Nyal,7.7258,30.248,2,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Ganyiel in Panyikiar County.",0,1583194175,SSD
6975352,728,SSD1976,1976,"13 May 2015",2015,1,Battles,"Armed clash","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan",Jonglei,Duk,"Duk Padiet",Pajut,7.746,31.6892,1,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Pajut.",0,1583194174,SSD
6973441,728,SSD1969,1969,"11 May 2015",2015,2,Battles,"Armed clash","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Guit,Rubkoana,Gwit,9.12,29.91,2,"South Sudan News Agency; HRW",Other-National,"Clashes between military / Bul Nuer allied militia vs. SPLA/M-IO in Gwit and Koch. Unspecified number of civilians killed in Mayom, Bang, Kuer Geny, Bauw, Boreh, Gwit and Koch (10 fatalities coded for Mayom, 10 for Gwit/Koch, both battles occurring in the week of May 11).",10,1583194166,SSD
6233630,728,SSD1971,1971,"11 May 2015",2015,1,Battles,"Armed clash","Bul Nuer Ethnic Militia (South Sudan)","UNMISS: United Nations Mission in the Republic of South Sudan (2011-); Police Forces of South Sudan (2011-)",4,"Haak Nuer Ethnic Militia (South Sudan)","Dok Nuer Ethnic Militia (South Sudan)",4,44,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Sudan Tribune; Radio Tamazuj",Regional,"Clashes between Bul Nuer, Haak Nuer and Dok Nuer in PoC3 camp, Juba. UNMISS and police intervened to contain violence. 60 injured in 4 days of fighting, 1 killed on May 10.",0,1572403613,SSD
6233631,728,SSD1972,1972,"11 May 2015",2015,2,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan",Unity,Guit,Rubkoana,Gwit,9.12,29.91,2,"HRW; South Sudan News Agency",Other-National,"Government forces and Bul Nuer militia raped women, kidnapped boys and killed an unspecified number of civilians in Mayom, Bang, Kuer Geny, Bauw, Boreh, Gwit and Koch (10 fatalities coded for Mayom, 10 for Gwit/Koch, both battles occurring in the week of May 11).",19,1572403613,SSD
6312553,728,SSD1974,1974,"11 May 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,1,"Sudan Tribune",Regional,"Unknown gunmen kill Wau county paramount chief and his wife.",2,1572403783,SSD
6975863,728,SSD1970,1970,"11 May 2015",2015,2,Battles,"Armed clash","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Mayom,Mankien,Mayom,9.22,29.17,1,"South Sudan News Agency",National,"Clashes between military / Bul Nuer allied militia vs. SPLA/M-IO in Gwit and Koch. UN workers report that government forces raped women, kidnapped boys and killed an unspecified number of civilians in clashes in Mayom, Gwit and Koch (10 fatalities coded for Mayom, 10 for Gwit/Koch, both battles occurring in the week of May 11).",10,1583194176,SSD
5203904,728,SSD1973,1973,"11 May 2015",2015,2,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan",Unity,Mayom,Mankien,Mayom,9.22,29.17,1,"South Sudan News Agency",National,"Clashes between military /Bul Nuer allied militia vs. SPLA/M-IO in Gwit and Koch. UN workers report that government forces raped women, kidnapped boys and killed an unspecified number of civilians in clashes in Mayom, Gwit and Koch (10 fatalities coded for Mayom, 10 for Gwit/Koch, both battles occurring in the week of May 11).",19,1559160531,SSD
6233627,728,SSD1967,1967,"10 May 2015",2015,1,Battles,"Armed clash","Bul Nuer Ethnic Militia (South Sudan)","UNMISS: United Nations Mission in the Republic of South Sudan (2011-); Police Forces of South Sudan (2011-)",4,"Haak Nuer Ethnic Militia (South Sudan)","Dok Nuer Ethnic Militia (South Sudan)",4,44,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj; Sudan Tribune",Regional,"Clashes between Bul Nuer, Haak Nuer and Dok Nuer in PoC3 camp, Juba. UNMISS and police intervened to contain violence. 60 injured in 4 days of fighting, 1 killed on May 10.",10,1572403613,SSD
6233628,728,SSD1968,1968,"10 May 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan",Unity,Guit,Rubkoana,Gwit,9.12,29.91,1,"Amnesty International; HRW",Other,"Soldiers and Bul Nuer allied militia rape a woman and abduct several children in Gwit.",0,1572403613,SSD
6233626,728,SSD1966,1966,"09 May 2015",2015,1,Battles,"Armed clash","Bul Nuer Ethnic Militia (South Sudan)","UNMISS: United Nations Mission in the Republic of South Sudan (2011-); Police Forces of South Sudan (2011-)",4,"Haak Nuer Ethnic Militia (South Sudan)","Dok Nuer Ethnic Militia (South Sudan)",4,44,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Sudan Tribune; Radio Tamazuj",Regional,"Clashes between Bul Nuer, Haak Nuer and Dok Nuer in PoC3 camp, Juba. UNMISS and police intervened to contain violence. 60 injured in 4 days of fighting, 1 killed on May 10.",0,1572403613,SSD
6233625,728,SSD1965,1965,"08 May 2015",2015,1,Battles,"Armed clash","Bul Nuer Ethnic Militia (South Sudan)","UNMISS: United Nations Mission in the Republic of South Sudan (2011-); Police Forces of South Sudan (2011-)",4,"Haak Nuer Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj; Sudan Tribune",Regional,"Clashes between Bul Nuer and Haak Nuer in PoC1 camp in Juba. Clashes began when a Bul refused to marry an impregnated Haak girl. UNMISS and police intervened to contain violence. 60 injured in 4 days of fighting, 1 killed on May 10.",0,1572403613,SSD
6975490,728,SSD1961,1961,"07 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Ayod,Wau,Ayod,8.1234,31.4289,2,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Tem area, 12km north of Ayod.",0,1583194175,SSD
6233624,728,SSD1963,1963,"07 May 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)","Bul Nuer Ethnic Militia (South Sudan)",1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan",Unity,Guit,Rubkoana,Gwit,9.12,29.91,1,"Amnesty International; HRW",Other,"Soldiers and Bul Nuer allied militia beat and killed several civilians in Gwit. Some women raped.",20,1572403613,SSD
6305929,728,SSD1964,1964,"07 May 2015",2015,1,"Violence against civilians",Attack,"Police Forces of South Sudan (2011-)",,1,"Civilians (Sudan)","Refugees/IDPs (Sudan)",7,17,"Eastern Africa","South Sudan","Upper Nile",Maban,Renk,"Yusuf Batil",10.04,33.58,1,"Radio Tamazuj",Regional,"Police abducted a Sudanese refugee in front of the mosque in Yusuf Batil camp in Upper Nile, South Sudan, tortured him and kept him detained in a container without ventilation in Bunj. The man later died.",1,1572403774,SSD
6249112,728,SSD1962,1962,"07 May 2015",2015,1,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)","Militia (Pro-Government)",1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,"Amnesty International",Other,"Soldiers and militia attack Chatchara village near Bentiu, beating civilians with sticks and metal rods. Several civilians killed and abducted.",19,1572403696,SSD
6975861,728,SSD1958,1958,"06 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,"South Sudan News Agency",National,"Clashes between military and SPLA/M-IO in Panakuach in northern Unity State (captial Bentiu coordinates used).",0,1583194176,SSD
6975875,728,SSD1959,1959,"06 May 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Pariang,Awet-adet,Pariang,9.9123,29.9814,2,"South Sudan News Agency",National,"Clashes between military and SPLA/M-IO in Tom South payam, Pariang County.",0,1583194176,SSD
6305671,728,SSD1960,1960,"06 May 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan",Lakes,"Rumbek Centre",Kuei,Rumbek,6.819,29.7,1,"Radio Tamazuj",Regional,"Unknown gunmen kills civilian in Rumbek.",1,1572403774,SSD
6304452,728,SSD1957,1957,"06 May 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Police Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan",Lakes,"Rumbek Centre",Kuei,Rumbek,6.819,29.7,1,"Radio Tamazuj",Regional,"Unknown gunmen kills policeman in Rumbek.",1,1572403772,SSD
