data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6728334,728,SSD245,245,22-Nov-12,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),,7,78,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil East,Baac,Malualkon,9.0213,27.628,2,Sudan Tribune,Regional,Sudanese forces bomb Kiir Adem of Bahr el Ghazal for third consecutive day,0,1579554671,SSD
6311937,728,SSD242,242,21-Nov-12,2012,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Unity,Panyijiar,Nyal,Nyal,7.7258,30.248,2,Sudan Tribune,Regional,A boy is abducted and 397 cattle stolen form Dhormanyang village of Payinjiar County. The suspects are believed to be from neighbouring Lake state,0,1572403782,SSD
6975294,729,SUD4799,4799,21-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,1,Radio Dabanga,National,SPLM-N shells Kadugli city targeting government sites as a response attack to Sudanese air forces bombing Lado and Kawdah that same morning,0,1583194174,SDN
6729362,729,SUD4800,4800,21-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Kauda,11.084,30.5109,1,Radio Dabanga,National,Sudanese air forces bomb Kawdah and Lado killing one,1,1579554675,SDN
6728367,728,SSD243,243,21-Nov-12,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),,7,78,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil East,Baac,Malualkon,9.0213,27.628,2,Sudan Tribune,Regional,Sudanese forces bomb Kiir Adem of Bahr el Ghazal for second consecutive day,0,1579554671,SSD
5826103,729,SUD4796,4796,20-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Saraf Omra,,Saraf Omra,13.4771,23.3117,1,Radio Dabanga,National,An unidentified group attacks Birka Saira of Saraf Umra locality and kills two,2,1567462227,SDN
5826403,729,SUD4798,4798,20-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Pastoralists (Sudan),7,37,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,"Third day of attacks by a group of herders at a displaced camp in Saraf Al Jidad area, Sirba locality in West Darfur",0,1567462227,SDN
6729363,729,SUD4795,4795,20-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Heiban,11.2108,30.5248,1,Nuba Reports,National,SAF bomb Heiban and Umm Dalu,1,1579554675,SDN
6728346,728,SSD241,241,20-Nov-12,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),,7,78,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil East,Baac,Malualkon,9.0213,27.628,2,Sudan Tribune,Regional,Sudanese forces bomb Kiir Adem of Bahr el Ghazal killing 7 civilians,7,1579554671,SSD
5826517,729,SUD4797,4797,20-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,A farmer from Kendebe in Sirba locality is shot by herders inside his house,0,1567462227,SDN
6312214,728,SSD240,240,19-Nov-12,2012,1,Strategic developments,Other,Yau Yau Rebels,,2,UNMISS: United Nations Mission in the Republic of South Sudan (2011-),,8,28,Eastern Africa,South Sudan,Jonglei,Pibor,Pibor,Pibor,6.7943,33.1297,1,Sudan Tribune,Regional,Non-violent activity: A group of about 50 militias loyal to Yau Yau storm into a UN compound and request them to evacuate the area,0,1572403783,SSD
5827404,729,SUD4792,4792,19-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Saraf Omra,,Banjadid,13.5025,23.265,1,Radio Dabanga,National,A group of herders carry out assaults in Banjedid and Moro,0,1567462228,SDN
6233690,728,SSD239,239,19-Nov-12,2012,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Yau Yau Rebels,,2,12,Eastern Africa,South Sudan,Jonglei,Pibor,Pibor,Pibor,6.7943,33.1297,1,Radio Miraya; Sudan Tribune; HRW,Other-National,"Nineteen militias and one soldier die during clashes between Yau Yau rebels and SPLA forces. 10,000 people are displaced.",20,1572403613,SSD
6731744,729,SUD4794,4794,19-Nov-12,2012,1,Battles,Non-state actor overtakes territory,Military Forces of Sudan (1989-2019),,1,SRF: Sudan Revolutionary Front,,2,12,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,2,Xinhua,International,"Rebels take control of border area and establish a levying station in Al-Riqaibat, some 10km north of Samaha in Bahral-Arab area.",0,1579554683,SDN
5827558,729,SUD4793,4793,19-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,"Second day of attacks by a group of herders at a displaced camp in Saraf Al Jidad area, Sirba locality in West Darfur where 60 civilians are tortured and shops are looted",0,1567462229,SDN
6728936,729,SUD4791,4791,19-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Umm Dorain,10.8614,30.0328,1,Nuba Reports,National,SAF bomb Tabalo,1,1579554673,SDN
5826225,729,SUD4789,4789,18-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,"First day of attacks by a group of herders at a displaced camp in Saraf Al Jidad area, Sirba locality in West Darfur where 60 civilians are tortured",0,1567462227,SDN
6728937,729,SUD4787,4787,18-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Umm Dorain,10.8614,30.0328,1,Nuba Reports,National,SAF bomb Tabalo,1,1579554673,SDN
6733306,729,SUD4788,4788,18-Nov-12,2012,1,Battles,Armed clash,Police Forces of Sudan (1989-2019),,1,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,13,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,"A group of herders kidnap three community policemen after raiding their station at a displaced camp in Saraf Al Jidad area, Sirba locality in West Darfur. The reason for the attack, according to the perpetrators, is the suspicion that members of the community police killed a herder on Saturday 17/11/2012",0,1579554688,SDN
6310140,729,SUD4790,4790,18-Nov-12,2012,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Saraf Omra,,Saraf Omra,13.4771,23.3117,1,South Sudan News Agency,Regional,A displaced man from Dankoj camp is killed by pro-government militia,1,1572403780,SDN
6729539,729,SUD4785,4785,17-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,2,Nuba Reports,National,Sudanese air forces bomb village of Al-Reka. One is reported dead,1,1579554675,SDN
6729364,729,SUD4784,4784,17-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Heiban,11.2108,30.5248,1,Nuba Reports,National,SAF bomb Heiban and Umm Dalu,1,1579554675,SDN
6311680,728,SSD238,238,16-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Police Forces of South Sudan (2011-),7,37,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,1,Sudan Tribune,Regional,"A community police officer is shot dead by unknown armed men at a raid of 400 cattle in Manyangok payam, Warap state. The attackers are believed to be from neighbouring Cuibet county of Lakes State",1,1572403782,SSD
6731756,729,SUD4783,4783,16-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction),,2,12,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,1,Xinhua,International,Clashes take place between the army and rebels 25km outside Al-Fashir while the latter try to bomb the town and advance towards its centre,0,1579554683,SDN
6729074,729,SUD4780,4780,15-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Buram,10.6261,29.9436,1,Nuba Reports,National,Sudanese air forces bomb village of Tess,1,1579554674,SDN
6729448,729,SUD4781,4781,15-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Umm Dorain,10.8614,30.0328,1,Nuba Reports,National,Sudanese air forces bomb Villages of Al-Latmore and Lumon,1,1579554675,SDN
6729366,729,SUD4777,4777,14-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,Central Darfur,Rokoro,,Rokoro,13.2781,24.4475,2,Radio Dabanga,National,"Sudanese air forces bomb areas of Vanaga, Jebel Hareez and East jebel Marra",2,1579554675,SDN
6729367,729,SUD4778,4778,14-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,North Darfur,Dar El Salam,,Wadi Mora,13.1868,25.1732,2,Radio Dabanga,National,Witnesses from Zam Zam camp report sounds of shelling and aerial bombardments coming from Wadi Murrah and Tangarara,0,1579554675,SDN
6973897,729,SUD4779,4779,14-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli Airport,11.138,29.7011,1,Xinhua; Radio Dabanga,National-International,"SPLM-N destroys Sudanese army camp in Ahli Khairat west of Kadugli airport, killing 23 soldiers and capturing 11. One rebel is killed",24,1583194167,SDN
6728795,729,SUD4774,4774,13-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,2,Nuba Reports,National,Sudanese air forces bomb Ganasia village,1,1579554673,SDN
6729075,729,SUD4775,4775,13-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Umm Dorain,10.8614,30.0328,1,Nuba Reports,National,Sudanese air forces bomb Umm Serdeba,1,1579554674,SDN
6973896,729,SUD4773,4773,13-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),Military Forces of Sudan (1989-2019) Abu Tira,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,1,Xinhua; Radio Dabanga; AFP,National-International,SPLM-N fires Kadugli town targeting Sudanese army and Central Reserve forces bases.,7,1583194167,SDN
6866399,729,SUD4776,4776,13-Nov-12,2012,1,Riots,Violent demonstration,Rioters (Sudan),Dinka Ngok Ethnic Group (Sudan),5,UNISFA: United Nations Interim Security Force for Abyei (2011-),Misseriya Ethnic Group (Sudan),8,58,Northern Africa,Sudan,Abyei PCA Area,Abyei PCA Area,,Abyei,9.595,28.435,1,Xinhua; Sudan Tribune,National-International,A UN staff member is accidentally killed as UNISFA tries to control Ngok Dinka demonstrators who attempt to damage the Abyei town mosque as a protest against the decision of the United Nations to host a group of Misseriya who had crossed Abyei rising a number of buses and cars heading towards the mosque the previous night,1,1581982131,SDN
6269702,728,SSD237,237,12-Nov-12,2012,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Murle Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Jonglei,Pibor,Gumuruk,Manyabol,6.5811,32.7448,2,HRW,Other,"SPLA soldiers allegedly killed three men in Thodoch cattle camp, near Manyabol town, after interrogating them about the location fo Yau Yau forces.",3,1572403721,SSD
6731881,729,SUD4771,4771,12-Nov-12,2012,1,Violence against civilians,Attack,Militia (Pro-Government),Police Forces of Sudan (1989-2019),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Saraf Omra,,Saraf Omra,13.4771,23.3117,1,Radio Dabanga,National,Pro-government militia attack and steal motorcycle at gunpoint in front of security forces as a displaced person is leaving the Saraf Omra market. The security forces do nothing to protect victim,0,1579554683,SDN
6729368,729,SUD4770,4770,12-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Buram,10.6261,29.9436,1,Nuba Reports,National,"Sudanese air forces bomb Buram county; Hajarat, Dar and Toroji villages",1,1579554675,SDN
6728669,729,SUD4769,4769,12-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Heiban,11.2108,30.5248,1,Nuba Reports; AFP,National-International,Bombs hit market of Heiban. One is reported dead,1,1579554672,SDN
6310141,729,SUD4772,4772,12-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Kreinik,,Al Kereinik,13.367,22.8801,1,South Sudan News Agency,Regional,Two displaced from camp Kereinek men are shot dead by herders,2,1572403780,SDN
5825354,729,SUD4768,4768,11-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,Central Darfur,Zalingei,,Zalingei,12.9,23.4811,1,Radio Dabanga,National,"A resident from Hamidiya camp is allegedly killed by unidentified gunmen inside his farm in the area of Kenjo, at approximately 2 kilometres from Zalingei",1,1567462226,SDN
6729369,729,SUD4767,4767,11-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,2,AFP,International,Sudanese air forces bomb west of Kadugli,0,1579554675,SDN
6733703,729,SUD4765,4765,10-Nov-12,2012,1,Protests,Excessive force against protesters,Police Forces of Sudan (1989-2019),,1,Protesters (Sudan),Students (Sudan),6,16,Northern Africa,Sudan,Sennar,Sennar,,Sennar,13.5422,33.6172,1,Arabic Network for Human Rights Information,Other,Riot police called to violently disperse peaceful demonstration staged by Darfur students forced to pay tuition fees,0,1579554689,SDN
6729683,729,SUD4766,4766,10-Nov-12,2012,1,Violence against civilians,Attack,Police Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,River Nile,Abu Hamed,,Abu Hamad,19.5393,33.3318,3,The Citizen (South Sudan),Regional,Two people get injured in clashes between protesters and police in River Nile Singer valley [in northern state of River Nile]. Protesters were taking part in a sit-in outside a companys premises after being prevented from panning for gold over a large area.,0,1579554676,SDN
5837523,728,SSD236,236,9-Nov-12,2012,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Western Bahr el Ghazal,Raja,Raja,Boro Medina,8.4636,24.8016,2,Resolve Crisis Initiative,Other,"Between September 8th and 14th, an unidentified armed group ambushed 7 people southwest of Boro Medina, S. Sudan. 3 civilians were killed during the attack.",3,1567462241,SSD
6733555,729,SUD4764,4764,9-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),UNAMID: United Nations/African Union Hybrid Operation in Darfur (2007-),1,JEM: Justice and Equality Movement,SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction),2,12,Northern Africa,Sudan,North Darfur,Dar El Salam,,Shangil Tobay,13.0597,25.1894,1,AFP; Sudan Tribune,National-International,Sudanese rebels capture one armoured government vehicle riding nearly 200 vehicles travelling north from Shangil Tobayi. Rebels claim that they killed and injured over a hundred SFR soldiers. UNAMID rescues Sudanese forces who escape attack.,100,1579554689,SDN
6733664,729,SUD4763,4763,8-Nov-12,2012,1,Violence against civilians,Attack,Police Forces of Sudan (1989-2019),,1,Civilians (Sudan),Students (Sudan),7,17,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,1,Radio Dabanga,National,Police forces arrest and torture students for stealing. According to the victims relatives the students were arrested for participating at Nyala protests during Ramadan,0,1579554689,SDN
6733429,729,SUD4762,4762,8-Nov-12,2012,1,Violence against civilians,Attack,Police Forces of Sudan (1989-2019),,1,Civilians (Sudan),Protesters (Sudan),7,17,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,1,Arabic Network for Human Rights Information,Other,Security Forces arrest and torture a number of demonstrators from the protests of 31 July 2012 that called to oust the regime,0,1579554689,SDN
6729495,729,SUD4758,4758,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Kabila,11.8107,29.5258,1,Radio Dabanga,National,"Sudanese air forces bomb Kabila area, Habila locality. One child is killed",1,1579554675,SDN
6733591,729,SUD4754,4754,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),SPLM-N: Sudan Peoples Liberation Movement (North),7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Heiban,11.2108,30.5248,1,Nuba Reports,National,Sudanese air forces bomb Heiban killing one SPLM-N soldier,1,1579554689,SDN
6975265,729,SUD4756,4756,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Dilling,,Umm Heitan,11.4859,30.0723,2,Radio Dabanga,National,SPLM-N shoots down Antonov plane that was carrying out bombing operations throughout the day in South Kordufan. The plane crashes east of Buhairat al-Abyad (Jao area),10,1583194174,SDN
6729519,729,SUD4755,4755,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Kauda,11.084,30.5109,1,Nuba Reports,National,Sudanese air forces bomb Wednesday market of Kawdah,0,1579554675,SDN
5826495,729,SUD4760,4760,7-Nov-12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),Pastoralists (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Sirba,,Sirba,13.8057,22.5067,1,Radio Dabanga,National,"A fire which is allegedly placed by herders destroys large farm areas expanding from Wadi Naxos and Namaty, Bear Dagiq to Adel Tina, Kendebe, Sirba locality",0,1567462227,SDN
6973895,729,SUD4761,4761,7-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Dilling,,Dilling,12.0661,29.6522,1,Sudan Tribune; Radio Dabanga,National,SPLM-N kills 10 Sudanese soldiers in an ambush between Hajar-Jawad and Angarko villages on the Kadugli-Dilling highway. One rebel is killed,11,1583194167,SDN
6728941,729,SUD4757,4757,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Heiban,11.2108,30.5248,1,Radio Dabanga,National,Sudanese air forces bomb Heiban,1,1579554673,SDN
6728943,729,SUD4759,4759,7-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Salara,11.95,29.4833,1,Radio Dabanga,National,Sudanese air forces bomb Salara of Diiling locality,0,1579554673,SDN
6311560,728,SSD234,234,6-Nov-12,2012,1,Battles,Armed clash,Panyon Communal Militia (South Sudan),Dinka Ethnic Group (South Sudan),4,Amothnhon Communal Militia (South Sudan),Dinka Ethnic Group (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.819,29.7,1,Sudan Tribune,Regional,"Inter-communal violence has killed 12 people and wounded 23, with the police and military firing against youth fighting",12,1572403782,SSD
6729204,729,SUD4753,4753,6-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,1,Nuba Reports,National,Sudanese air forces bomb Daldako and Serdeba villages,0,1579554674,SDN
6729788,729,SUD4752,4752,5-Nov-12,2012,1,Violence against civilians,Attack,Police Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Talodi,10.6344,30.3908,1,Radio Dabanga,National,"SPLM-N alleges that the government of South Kordufan has arrested and executed 16 civilians from Aliri area, Talodi locality because they were suspected to be SPLM/A-N supporters",16,1579554676,SDN
6975184,729,SUD4751,4751,5-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Talodi,,Jabal Kroongo,10.4833,29.95,1,Nuba Reports,National,SPLM-N claim they have hit army base in city of Kadugli,1,1583194173,SDN
6311716,728,SSD233,233,4-Nov-12,2012,1,Violence against civilians,Attack,Yau Yau Rebels,,2,Civilians (South Sudan),Aid Workers (South Sudan),7,27,Eastern Africa,South Sudan,Jonglei,Pibor,Pibor,Pibor,6.7943,33.1297,2,Sudan Tribune,Regional,The South Sudanese aid worker who was kidnapped on 02 November is killed by rebels after an assumed refusal of defection,1,1572403782,SSD
6728543,729,SUD4747,4747,4-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Buram,10.6261,29.9436,1,Nuba Reports,National,Sudanese air forces bomb Toroji village and farmland outside Lado village,2,1579554672,SDN
6728803,729,SUD4749,4749,4-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Jabal Kroongo,10.4833,29.95,1,Radio Dabanga,National,"Sudanese air forces bomb umm Doreen locality. The villages of Al-Atmor and Umm Sardiba are targeted. One killed in Korongo, west of Kadugli.",1,1579554673,SDN
5827766,729,SUD4750,4750,4-Nov-12,2012,1,Protests,Peaceful protest,Protesters (Sudan),,6,,,0,60,Northern Africa,Sudan,North Darfur,Kalimendo,,Shawa Safaha,13.45,25.5331,1,Radio Dabanga,National,"Dozens of mourners, among them residents and the victims family members start a sit-in protest at Tahrir square stating they will not leave until the perpetrators of November 2 killing are arrested",0,1567462229,SDN
6728947,729,SUD4748,4748,4-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,2,Nuba Reports,National,Sudanese air forces bomb Korongo village killing one woman,1,1579554673,SDN
5906012,729,SUD4745,4745,3-Nov-12,2012,1,Protests,Peaceful protest,Protesters (Sudan),,6,,,0,60,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,1,UN (unspecified); AP,Other-International,Hundreds march in a symbolic show of unity through North Darfurs capital city of el-Fashir requesting the dismissal of the governor,0,1567462436,SDN
6728948,729,SUD4746,4746,3-Nov-12,2012,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Talodi,,Buram,10.6261,29.9436,2,Nuba Reports,National,"Sudanese air forces bomb Buram,Tabanya, Tess and Massakin",2,1579554673,SDN
6732925,729,SUD4742,4742,2-Nov-12,2012,1,Violence against civilians,Attack,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,Civilians (Sudan),Journalists (Sudan),7,17,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,CPJ,Other,Al Sudanese freelance journalist was found on the side of a road in Khartoum after being reported missing on 29 October. The journalist had been detained and tortured by agents from the National Intelligence and Security Services (NISS),0,1579554687,SDN
6234762,729,SUD4743,4743,2-Nov-12,2012,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Kalimendo,,Shawa Safaha,13.45,25.5331,1,Sudan Tribune; Radio Dabanga; Xinhua,National-International,"Pro-government militia attack Sigili village, 30km SE of Al-Fashir. 13 civilians are killed and 5 kidnapped",13,1572403615,SDN
6036372,728,SSD232,232,2-Nov-12,2012,1,Violence against civilians,Attack,Yau Yau Rebels,,2,Civilians (South Sudan),Aid Workers (South Sudan),7,27,Eastern Africa,South Sudan,Jonglei,Pibor,Pibor,Pibor,6.794,33.13,2,Sudan Tribune; Aid Worker Security Database,Local partner-Other,"A South Sudanese man, former soldier and fighter of SPLA and current aid worker for the Plan International aid organisation in Jonglei State has been kidnapped and taken to Thiangnyang, a village to the east of Gumuruk town. He was later killed.",1,1571164386,SSD
6973894,729,SUD4744,4744,2-Nov-12,2012,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SPLM-N: Sudan People's Liberation Movement (North),,2,12,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,2,Sudan Tribune; Nuba Reports; Radio Dabanga; Xinhua,National-International,"70 government troops are killed and 150 injured in a battle initiated in village of Del Daako , Dalko area, NE of Kadugli. 6 SPLM-N soldiers are also killed. Rebels keep hold of territory",76,1583194167,SDN
5825406,729,SUD4740,4740,1-Nov-12,2012,1,Violence against civilians,Attack,PDF: Popular Defence Forces,,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Darfur,Kulbus,,Wadi Bardi,14.4172,22.4879,1,Radio Dabanga,National,"An attack on two civilians is carried out by 7 pro-government militiamen in Wadi Bardi, east of Saraf Umra",1,1567462226,SDN
